scenario_id,trait,target_direction,condition,prompt_style,loglik_selected_action,loglik_selected_direction,action_ids,action_texts,action_directions,action_logliks,action_normalized_logliks,action_softmax_probs,trait_score,trait_target_score,trait_target_attainment
trait_agreeableness_00732,agreeableness,high,as_pas_only,none,trait_agreeableness_00732_act_002,low,"['trait_agreeableness_00732_act_001', 'trait_agreeableness_00732_act_002', 'trait_agreeableness_00732_act_003', 'trait_agreeableness_00732_act_004']","['Recommend that they check local moving services or rental trucks, as you need to prioritize your own commitments this weekend.', 'Politely explain that you have long-standing personal plans and suggest that they reschedule the move or ask another friend for help.', 'You could suggest hiring professional movers and then visiting your friend after your retreat to help them unpack and settle in.', 'Offer to help your friend with packing a day or two before your retreat, so you can still support them without cancelling your plans.']","['low', 'low', 'high', 'high']","[-1.8994140625, -0.54052734375, -2.619140625, -1.90625]","[-0.08633700284090909, -0.02162109375, -0.11905184659090909, -0.0733173076923077]","[0.24704928696155548, 0.2635659873485565, 0.23909787833690643, 0.2502868175506592]",0.48938471047236654,0.48938471047236654,-0.010615289527633465
trait_agreeableness_00733,agreeableness,high,as_pas_only,none,trait_agreeableness_00733_act_003,low,"['trait_agreeableness_00733_act_001', 'trait_agreeableness_00733_act_002', 'trait_agreeableness_00733_act_003', 'trait_agreeableness_00733_act_004']","['You could politely excuse yourself from your current commitment, explaining the importance of timely attendance at your work meeting.', 'Consider contacting a colleague who is also attending the meeting and kindly ask if they can cover the beginning part until you arrive.', ""Just focus on finishing your current commitment properly, even if it means being late; you can't always please everyone."", ""Send a quick message to inform them you'll be late, then proceed with your current engagement without cutting it short.""]","['high', 'high', 'low', 'low']","[-1.92578125, -2.052734375, -0.39501953125, -3.37890625]","[-0.09170386904761904, -0.08553059895833333, -0.017174762228260868, -0.14690896739130435]","[0.24814756214618683, 0.2496841847896576, 0.26734840869903564, 0.23481982946395874]",0.49783175435411564,0.49783175435411564,-0.002168245645884359
trait_agreeableness_00734,agreeableness,high,as_pas_only,none,trait_agreeableness_00734_act_001,low,"['trait_agreeableness_00734_act_001', 'trait_agreeableness_00734_act_002', 'trait_agreeableness_00734_act_003', 'trait_agreeableness_00734_act_004']","['Directly ask both colleagues to clarify their points and explain the reasoning behind their disagreements in the meeting, fostering a clear and open dialogue.', 'You might consider suggesting a team-building activity that focuses on communication skills, which can improve overall team harmony without direct confrontation.', 'You could inform your manager about the disruptive behavior, letting them handle the situation and possibly mediate the conflict.', 'Perhaps you could recommend a feedback session where everyone gets the chance to express their thoughts in a structured manner, making the atmosphere more open and less tense.']","['low', 'high', 'low', 'high']","[-0.7509765625, -0.96630859375, -12.09375, -3.33203125]","[-0.02781394675925926, -0.040262858072916664, -0.5497159090909091, -0.11106770833333333]","[0.2856215238571167, 0.28208789229393005, 0.1694852113723755, 0.26280540227890015]",0.544893278333745,0.544893278333745,0.04489327833374501
trait_agreeableness_00735,agreeableness,high,as_pas_only,none,trait_agreeableness_00735_act_002,low,"['trait_agreeableness_00735_act_001', 'trait_agreeableness_00735_act_002', 'trait_agreeableness_00735_act_003', 'trait_agreeableness_00735_act_004']","['Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.', 'Just be straightforward and tell your friend what you really think about the art project; they asked for honesty, after all.', 'You could mention specific aspects you like while gently suggesting improvements in areas you think could be better.', 'Recommend your friend to seek feedback from professional artists as well, which can provide them with a more objective critique.']","['high', 'low', 'high', 'low']","[-7.84375, -0.0005326271057128906, -14.75, -15.8125]","[-0.3565340909090909, -2.219279607137044e-05, -0.7763157894736842, -0.71875]","[0.2644340693950653, 0.37770137190818787, 0.17378349602222443, 0.1840810328722]",0.4382175784771913,0.4382175784771913,-0.06178242152280872
trait_agreeableness_00736,agreeableness,high,as_pas_only,none,trait_agreeableness_00736_act_001,low,"['trait_agreeableness_00736_act_001', 'trait_agreeableness_00736_act_002', 'trait_agreeableness_00736_act_003', 'trait_agreeableness_00736_act_004']","['Suggest a compromise where Jahnia could redistribute some of the tasks among other team members to lessen your burden.', 'Decline the proposal, citing your current responsibilities and the importance of maintaining your personal life balance.', 'Perhaps you could agree to the new plan, but clarify your availability and limits to ensure your personal time is respected.', 'You might consider agreeing to the plan but also ask for help or support to manage the increased workload effectively.']","['low', 'low', 'high', 'high']","[-0.36865234375, -11.171875, -1.7109375, -3.1171875]","[-0.016756924715909092, -0.5879934210526315, -0.07438858695652174, -0.1484375]","[0.2953821122646332, 0.16683967411518097, 0.27884000539779663, 0.25893813371658325]",0.5377781791819766,0.5377781791819766,0.03777817918197657
trait_agreeableness_00737,agreeableness,high,as_pas_only,none,trait_agreeableness_00737_act_002,high,"['trait_agreeableness_00737_act_001', 'trait_agreeableness_00737_act_002', 'trait_agreeableness_00737_act_003', 'trait_agreeableness_00737_act_004']","['You could gently remind your colleagues about the value of discussing concerns directly with PersonZ to promote a more understanding and supportive work environment.', 'Consider sharing positive experiences or achievements of PersonZ to subtly shift the tone of the conversation to something more constructive and appreciative.', ""You might propose focusing the discussion on tasks and projects instead, pointing out that speculative talk is not productive or beneficial for the team's goals."", 'Suggest setting up a meeting where concerns can be addressed openly with PersonZ present, ensuring a fair dialogue and cutting out behind-the-back criticisms.']","['high', 'high', 'low', 'low']","[-7.96484375, -0.58984375, -0.96826171875, -2.779296875]","[-0.3063401442307692, -0.02359375, -0.034580775669642856, -0.09583782327586207]","[0.20519816875457764, 0.2722505033016205, 0.26927563548088074, 0.25327569246292114]",0.4774486720561981,0.4774486720561981,-0.02255132794380188
trait_agreeableness_00738,agreeableness,high,as_pas_only,none,trait_agreeableness_00738_act_001,low,"['trait_agreeableness_00738_act_001', 'trait_agreeableness_00738_act_002', 'trait_agreeableness_00738_act_003', 'trait_agreeableness_00738_act_004']","['Recommend they look into local community services like food banks and job training workshops to become more self-sufficient.', 'Offer to babysit the children a couple of times a week to give the parents time to job search or handle other responsibilities.', 'Suggest setting up a schedule where they can gradually take over the childcare and household chores as they stabilize financially.', 'Prepare some extra meals that can easily be reheated, to relieve them from cooking duties for a few days.']","['low', 'high', 'low', 'high']","[-0.5966796875, -1.9365234375, -2.07421875, -2.1875]","[-0.028413318452380952, -0.0774609375, -0.09428267045454546, -0.09943181818181818]","[0.26179149746894836, 0.2492610514163971, 0.245103120803833, 0.24384428560733795]",0.4931053590672624,0.4931053590672624,-0.006894640932737617
trait_agreeableness_00739,agreeableness,high,as_pas_only,none,trait_agreeableness_00739_act_003,high,"['trait_agreeableness_00739_act_001', 'trait_agreeableness_00739_act_002', 'trait_agreeableness_00739_act_003', 'trait_agreeableness_00739_act_004']","['Consider encouraging Destinnie to seek advice from an independent financial advisor to ensure she makes a well-informed decision.', 'Go ahead and emphasize the potential high returns of the deal to persuade Destinnie, focusing on how such investments can significantly pay off.', 'You could prioritize transparency and discuss both the potential benefits and risks openly with Destinnie, emphasizing that the final decision is hers to make.', ""You should highlight the unique chance this deal represents and pitch it as a strategically aggressive investment that shouldn't be missed.""]","['high', 'low', 'high', 'low']","[-1.6357421875, -6.29296875, -0.6474609375, -1.556640625]","[-0.07435191761363637, -0.2420372596153846, -0.023980034722222224, -0.06768002717391304]","[0.2561490833759308, 0.21660475432872772, 0.2693822979927063, 0.2578638195991516]",0.5255314048617216,0.5255314048617216,0.025531404861721563
trait_agreeableness_00740,agreeableness,high,as_pas_only,none,trait_agreeableness_00740_act_001,low,"['trait_agreeableness_00740_act_001', 'trait_agreeableness_00740_act_002', 'trait_agreeableness_00740_act_003', 'trait_agreeableness_00740_act_004']","[""Confront Hikari then and there by firmly stating the discomfort they're causing, to immediately address the issue."", ""Directly tell Hikari that their behavior is inappropriate and advise them to stop immediately if you feel it's disruptive enough."", 'Maybe suggest a quick, quiet walk with Hikari outside the venue to discuss the issue discreetly and help them regain composure.', 'Consider pulling Hikari aside gently to express your concerns in private, aiming to avoid public embarrassment.']","['low', 'low', 'high', 'high']","[-0.1373291015625, -2.7890625, -3.005859375, -4.53515625]","[-0.005970830502717391, -0.1115625, -0.111328125, -0.2267578125]","[0.27764803171157837, 0.24982546269893646, 0.24988403916358948, 0.22264249622821808]",0.47252652130941986,0.47252652130941986,-0.027473478690580144
trait_agreeableness_00741,agreeableness,high,as_pas_only,none,trait_agreeableness_00741_act_001,high,"['trait_agreeableness_00741_act_001', 'trait_agreeableness_00741_act_002', 'trait_agreeableness_00741_act_003', 'trait_agreeableness_00741_act_004']","['You might consider arranging a private, friendly chat with Janya to understand any challenges she’s facing and discuss how you can help her meet her deadlines.', 'Perhaps you could offer to help Janya organize her tasks or suggest setting up a team meeting to realign everyone’s responsibilities and deadlines.', ""Directly inform Janya that her missed deadlines are impacting the team's performance and she needs to adhere to the project timeline more strictly."", 'Send an email to Janya outlining the deadlines and mentioning that further delays could lead to discussions with higher management.']","['high', 'high', 'low', 'low']","[-0.04888916015625, -5.0078125, -3.564453125, -10.71875]","[-0.001629638671875, -0.18547453703703703, -0.1320167824074074, -0.4872159090909091]","[0.3007377088069916, 0.2502332925796509, 0.2639741897583008, 0.18505485355854034]",0.5509709767563205,0.5509709767563205,0.05097097675632045
trait_agreeableness_00742,agreeableness,high,as_pas_only,none,trait_agreeableness_00742_act_001,low,"['trait_agreeableness_00742_act_001', 'trait_agreeableness_00742_act_002', 'trait_agreeableness_00742_act_003', 'trait_agreeableness_00742_act_004']","['Directly point out the flaw during the meeting and suggest an alternative strategy that mitigates these risks.', 'Consider suggesting a follow-up meeting where you can review the strategy more thoroughly together, to align on the best approach.', 'Challenge the strategy openly in the meeting to ensure everyone is aware of the potential losses, emphasizing the need for a robust discussion.', 'You could express your concerns by privately messaging your colleague, framing it as seeking to understand their perspective better.']","['low', 'high', 'low', 'high']","[-0.40576171875, -7.3125, -1.1767578125, -8.078125]","[-0.0202880859375, -0.3179347826086957, -0.0470703125, -0.38467261904761907]","[0.2931897044181824, 0.21771200001239777, 0.28544163703918457, 0.2036566287279129]",0.4213686412980748,0.4213686412980748,-0.07863135870192522
trait_agreeableness_00743,agreeableness,high,as_pas_only,none,trait_agreeableness_00743_act_002,low,"['trait_agreeableness_00743_act_001', 'trait_agreeableness_00743_act_002', 'trait_agreeableness_00743_act_003', 'trait_agreeableness_00743_act_004']","['Maybe you could offer to help train someone else to share the workload, easing the burden on you.', 'Just say no to additional shifts and prioritize your health over voluntary extras.', 'You might consider gently explaining to your supervisor your health concerns and see if you can reduce the extra shifts.', ""Take a step back and let others step up; you're not the only one who can volunteer for extra work.""]","['high', 'low', 'high', 'low']","[-7.171875, -0.3759765625, -1.1884765625, -8.25]","[-0.35859375, -0.02685546875, -0.05659412202380952, -0.358695652173913]","[0.2107105404138565, 0.2936015725135803, 0.2849988043308258, 0.21068908274173737]",0.4957093447446823,0.4957093447446823,-0.004290655255317688
trait_agreeableness_00744,agreeableness,high,as_pas_only,none,trait_agreeableness_00744_act_001,low,"['trait_agreeableness_00744_act_001', 'trait_agreeableness_00744_act_002', 'trait_agreeableness_00744_act_003', 'trait_agreeableness_00744_act_004']","['Escalate the issue to your manager or HR department to formally address the rumors and protect your professional reputation.', 'Address the situation directly by confronting your colleague and demand they stop spreading unfounded rumors immediately.', 'Offer to collaborate on a project together which could help improve your relationship and show your genuine intentions.', 'Invite your colleague for a coffee and gently discuss the impact their behavior is having on you, aiming to clear up any misunderstandings.']","['low', 'low', 'high', 'high']","[-0.18603515625, -3.826171875, -2.0546875, -4.19921875]","[-0.00845614346590909, -0.21256510416666666, -0.10814144736842106, -0.16150841346153846]","[0.27944040298461914, 0.22784830629825592, 0.2529277205467224, 0.23978358507156372]",0.49271129827631566,0.49271129827631566,-0.007288701723684343
trait_agreeableness_00745,agreeableness,high,as_pas_only,none,trait_agreeableness_00745_act_002,high,"['trait_agreeableness_00745_act_001', 'trait_agreeableness_00745_act_002', 'trait_agreeableness_00745_act_003', 'trait_agreeableness_00745_act_004']","['You could give your friend the guitar as a gift to help ease their financial burden and share the joy of music.', 'Consider lending the guitar to your friend until they can afford one, creating a win-win situation where you keep ownership and they get to play.', 'Keep the guitar since giving it away could set a precedent for similar expectations in the future.', 'Suggest that your friend looks for affordable second-hand options online, emphasizing the importance of financial responsibility.']","['high', 'high', 'low', 'low']","[-2.96484375, -0.1103515625, -6.07421875, -5.10546875]","[-0.12890625, -0.003941127232142857, -0.3374565972222222, -0.2552734375]","[0.2613586485385895, 0.29614779353141785, 0.21216052770614624, 0.23033304512500763]",0.5575064337625141,0.5575064337625141,0.057506433762514075
trait_agreeableness_00746,agreeableness,high,as_pas_only,none,trait_agreeableness_00746_act_002,high,"['trait_agreeableness_00746_act_001', 'trait_agreeableness_00746_act_002', 'trait_agreeableness_00746_act_003', 'trait_agreeableness_00746_act_004']","['Consider suggesting that Aythana delegate specific tasks to other team members or ask for an extension from the project lead.', ""Absolutely, offering your assistance could greatly alleviate Aythana's stress and help distribute the project tasks more manageably."", 'Recommend to Aythana to reevaluate her project plan and identify priorities; she might need to focus on key areas and drop less critical tasks.', 'Yes, stepping in to help Aythana not only supports her but also strengthens the teamwork within the project.']","['low', 'high', 'low', 'high']","[-7.9140625, -0.039154052734375, -13.7734375, -3.5078125]","[-0.34408967391304346, -0.0017023501188858695, -0.4749461206896552, -0.15944602272727273]","[0.22279460728168488, 0.313762903213501, 0.19546745717525482, 0.2679750621318817]",0.5817379480082409,0.5817379480082409,0.08173794800824086
trait_agreeableness_00747,agreeableness,high,as_pas_only,none,trait_agreeableness_00747_act_001,high,"['trait_agreeableness_00747_act_001', 'trait_agreeableness_00747_act_002', 'trait_agreeableness_00747_act_003', 'trait_agreeableness_00747_act_004']","['Consider suggesting a brief team check-in where everyone updates the group on their progress, allowing Carielle to share in a non-confrontational setting.', ""Point out directly to Carielle during the meeting that you've noticed discrepancies in their work, asking for an immediate clarification."", 'Perhaps you could invite Carielle for a private chat to gently inquire about their progress and any challenges they might be facing.', ""Challenge Carielle in the meeting to present detailed evidence of their progress to ensure they're held accountable in front of the team.""]","['high', 'low', 'high', 'low']","[-0.0487060546875, -9.75, -5.4375, -9.71875]","[-0.00162353515625, -0.39, -0.2175, -0.3737980769230769]","[0.31513673067092896, 0.2137121707201004, 0.2539481520652771, 0.21720293164253235]",0.5690848912162317,0.5690848912162317,0.06908489121623174
trait_agreeableness_00748,agreeableness,high,as_pas_only,none,trait_agreeableness_00748_act_002,low,"['trait_agreeableness_00748_act_001', 'trait_agreeableness_00748_act_002', 'trait_agreeableness_00748_act_003', 'trait_agreeableness_00748_act_004']","['Document specific instances where Melicia took undue credit and present these to your supervisor as evidence.', ""Report the behavior to your supervisor immediately to prevent further damage to the team's morale."", 'Consider organizing a team intervention where everyone can openly discuss their feelings about fairness and recognition.', 'You could speak with Melicia first to express your concerns and give them a chance to rectify the situation themselves.']","['low', 'low', 'high', 'high']","[-7.21875, -0.0007600784301757812, -11.796875, -18.578125]","[-0.4010416666666667, -4.4710495892693015e-05, -0.6939338235294118, -0.8077445652173914]","[0.2560650706291199, 0.3823852241039276, 0.19105081260204315, 0.17049886286258698]",0.36154968623965045,0.36154968623965045,-0.13845031376034955
trait_agreeableness_00749,agreeableness,high,as_pas_only,none,trait_agreeableness_00749_act_004,low,"['trait_agreeableness_00749_act_001', 'trait_agreeableness_00749_act_002', 'trait_agreeableness_00749_act_003', 'trait_agreeableness_00749_act_004']","['You might consider addressing the discomfort with Tagert directly by kindly expressing how their behavior makes you feel and seeking a mutual understanding.', 'Perhaps you could involve a mediator from HR to help facilitate a constructive conversation with Tagert, which might improve your work environment.', 'Stand your ground and confront Tagert directly about their aggressive behavior without sugarcoating your concerns.', 'Keep avoiding Tagert if interacting with them disrupts your productivity and peace of mind, focusing instead on your own work responsibilities.']","['high', 'high', 'low', 'low']","[-12.296875, -7.97265625, -3.021484375, -0.052734375]","[-0.491875, -0.31890625, -0.15902549342105263, -0.002109375]","[0.19172881543636322, 0.22793276607990265, 0.2674497067928314, 0.3128887116909027]",0.41966158151626587,0.41966158151626587,-0.08033841848373413
trait_agreeableness_00750,agreeableness,high,as_pas_only,none,trait_agreeableness_00750_act_003,low,"['trait_agreeableness_00750_act_001', 'trait_agreeableness_00750_act_002', 'trait_agreeableness_00750_act_003', 'trait_agreeableness_00750_act_004']","['Directly challenge the strategy in a team meeting by clearly outlining the potential pitfalls and presenting your alternative solutions.', 'You might consider gently suggesting a team meeting to review the project strategy and express your concerns in a supportive manner.', 'Write a concise, fact-based email to your project leader detailing why the current strategy might fail and suggest a meeting to discuss viable alternatives.', 'Perhaps you could offer to help research or present alternative strategies that could complement the current plan without dismissing it entirely.']","['low', 'high', 'low', 'high']","[-3.869140625, -1.9326171875, -0.24462890625, -4.78125]","[-0.18424479166666666, -0.08784623579545454, -0.009060329861111112, -0.21732954545454544]","[0.2347351461648941, 0.25848984718322754, 0.27967894077301025, 0.2270960658788681]",0.48558591306209564,0.48558591306209564,-0.014414086937904358
trait_agreeableness_00701,agreeableness,low,as_pas_only,none,trait_agreeableness_00701_act_002,high,"['trait_agreeableness_00701_act_001', 'trait_agreeableness_00701_act_002', 'trait_agreeableness_00701_act_003', 'trait_agreeableness_00701_act_004']","['You could propose a meeting to discuss the strengths of each theme and consider blending elements of both to please a wider audience.', 'Maybe consult with other team members for their opinions to see if a consensus can be achieved that respects both perspectives.', 'Stick to presenting clear, data-backed arguments on why a cultural heritage theme could draw more interest and community engagement.', 'Insist on setting clear objectives for the event and demonstrate how your theme aligns better with those goals compared to a modern tech theme.']","['high', 'high', 'low', 'low']","[-8.859375, -0.9716796875, -1.0810546875, -4.28515625]","[-0.369140625, -0.04416725852272727, -0.049138849431818184, -0.15870949074074073]","[0.2001868039369583, 0.2770572900772095, 0.27568331360816956, 0.24707256257534027]",0.4772441082371506,0.5227558917628494,0.022755891762849423
trait_agreeableness_00702,agreeableness,low,as_pas_only,none,trait_agreeableness_00702_act_002,high,"['trait_agreeableness_00702_act_001', 'trait_agreeableness_00702_act_002', 'trait_agreeableness_00702_act_003', 'trait_agreeableness_00702_act_004']","['Clearly communicate to your supervisor the unrealistic nature of the additional workload and negotiate down the responsibilities.', 'Consider discussing a phased approach with your boss to gradually integrate the new project while maintaining balance with your current tasks.', 'Prioritize your tasks and cut down on the least essential ones; put focus only on what genuinely requires your expertise.', 'You could ask for support from your team or colleagues to help manage the workload more efficiently.']","['low', 'high', 'low', 'high']","[-1.1181640625, -0.81494140625, -1.5341796875, -10.8515625]","[-0.06212022569444445, -0.037042791193181816, -0.06670346467391304, -0.6028645833333334]","[0.277536004781723, 0.2845838963985443, 0.2762669026851654, 0.16161328554153442]",0.4461971420469455,0.5538028579530545,0.053802857953054506
trait_agreeableness_00703,agreeableness,low,as_pas_only,none,trait_agreeableness_00703_act_002,low,"['trait_agreeableness_00703_act_001', 'trait_agreeableness_00703_act_002', 'trait_agreeableness_00703_act_003', 'trait_agreeableness_00703_act_004']","['Consider setting aside a portion of your bonus for your vacation and donate a portion to your friend to ease their burden.', 'Invest the bonus in a personal savings or retirement fund to ensure your future financial stability.', 'You could offer to help your friend cover some of their medical expenses with part of your bonus.', 'Use the bonus for the vacation you’ve been planning, as personal relaxation and fulfillment are important.']","['high', 'low', 'high', 'low']","[-4.26953125, -0.3369140625, -5.95703125, -1.361328125]","[-0.18563179347826086, -0.01981847426470588, -0.31352796052631576, -0.07164884868421052]","[0.239175483584404, 0.28231143951416016, 0.21046121418476105, 0.2680518627166748]",0.44963669776916504,0.550363302230835,0.05036330223083496
trait_agreeableness_00704,agreeableness,low,as_pas_only,none,trait_agreeableness_00704_act_001,low,"['trait_agreeableness_00704_act_001', 'trait_agreeableness_00704_act_002', 'trait_agreeableness_00704_act_003', 'trait_agreeableness_00704_act_004']","['Challenge the team to justify the strategy with data or precedents, given its similarity to past unsuccessful attempts.', 'Directly state the issues and shortcomings you foresee with the agreed strategy to ensure they are aware of the potential risks.', 'Maybe suggest setting up a small trial run of the strategy first, to demonstrate the outcomes before fully committing.', 'You could gently express your concerns and propose discussing alternative strategies that could prevent potential issues.']","['low', 'low', 'high', 'high']","[-0.383056640625, -1.8515625, -3.3046875, -4.3203125]","[-0.018240792410714284, -0.08050271739130435, -0.15736607142857142, -0.2541360294117647]","[0.27780717611312866, 0.26103782653808594, 0.24172531068325043, 0.21942971646785736]",0.4611550134076174,0.5388449865923826,0.03884498659238256
trait_agreeableness_00705,agreeableness,low,as_pas_only,none,trait_agreeableness_00705_act_001,high,"['trait_agreeableness_00705_act_001', 'trait_agreeableness_00705_act_002', 'trait_agreeableness_00705_act_003', 'trait_agreeableness_00705_act_004']","['You could consider politely reaching out to the rental agency to express your concerns and ask for possible solutions or compensation.', 'Maybe try to calmly discuss the discrepancies with the agency, highlighting the missing amenities and differences in the property, and request an amicable resolution.', 'Demand an immediate response from the rental agency and insist on a partial refund or relocation to a property that matches the initial description.', 'Send a firm email to the agency detailing every issue, and make it clear you expect swift action or you will consider legal advice.']","['high', 'high', 'low', 'low']","[-0.254638671875, -1.51171875, -8.3203125, -10.0390625]","[-0.011574485085227272, -0.053989955357142856, -0.3328125, -0.38611778846153844]","[0.2966192662715912, 0.28430110216140747, 0.21512329578399658, 0.20395636558532715]",0.5809203511202231,0.4190796488797769,-0.08092035112022311
trait_agreeableness_00706,agreeableness,low,as_pas_only,none,trait_agreeableness_00706_act_001,low,"['trait_agreeableness_00706_act_001', 'trait_agreeableness_00706_act_002', 'trait_agreeableness_00706_act_003', 'trait_agreeableness_00706_act_004']","['Directly confront Marybella in your next team meeting by highlighting specific instances where your ideas were dismissed and demand a justification.', 'Consider asking Marybella for a private meeting to express how valuable you feel contributions from all team members are, including yours.', 'Email the whole team including your manager outlining how the dismissal of ideas by any team member, including Marybella, negatively impacts project creativity and ask for more structured discussion protocols.', 'Maybe propose a team brainstorming session where everyone submits one idea anonymously to ensure each thought is considered without bias.']","['low', 'high', 'low', 'high']","[-0.1884765625, -2.283203125, -4.96875, -8.359375]","[-0.0075390625, -0.091328125, -0.1419642857142857, -0.3799715909090909]","[0.2871170938014984, 0.26404011249542236, 0.2510029971599579, 0.19783979654312134]",0.4618799090385437,0.5381200909614563,0.0381200909614563
trait_agreeableness_00707,agreeableness,low,as_pas_only,none,trait_agreeableness_00707_act_002,low,"['trait_agreeableness_00707_act_001', 'trait_agreeableness_00707_act_002', 'trait_agreeableness_00707_act_003', 'trait_agreeableness_00707_act_004']","['Perhaps eat a healthy meal before the party to lessen your cravings and politely sample very small amounts of your favorite foods.', 'Just say no to the unhealthy options and stick firmly to your diet plan; it’s about your health after all.', 'You could bring a dish to share that fits your diet so you have a healthy option available and still enjoy the party.', 'Ignore the offerings and focus on socializing, not eating; you’re there for your friend, not the food.']","['high', 'low', 'high', 'low']","[-3.984375, -0.1728515625, -3.015625, -10.1875]","[-0.17323369565217392, -0.007515285326086957, -0.12565104166666666, -0.4429347826086957]","[0.250464528799057, 0.29560843110084534, 0.2626703977584839, 0.19125662744045258]",0.5131349342038473,0.48686506579615274,-0.01313493420384726
trait_agreeableness_00708,agreeableness,low,as_pas_only,none,trait_agreeableness_00708_act_001,low,"['trait_agreeableness_00708_act_001', 'trait_agreeableness_00708_act_002', 'trait_agreeableness_00708_act_003', 'trait_agreeableness_00708_act_004']","['Simply note the achievement directly to Nazareth and mention that you noticed the milestone, encouraging them to own their success publicly.', ""Challenge Nazareth in a light-hearted manner about why they haven't boasted about their success yet, to push them out of their comfort zone."", 'Encourage mutual friends or coworkers to subtly acknowledge the achievement, fostering a supportive environment without overwhelming Nazareth.', 'Quietly congratulate Nazareth in a personal message to show your support and respect for their privacy.']","['low', 'low', 'high', 'high']","[-0.0025959014892578125, -10.71875, -6.33203125, -9.734375]","[-0.00010816256205240886, -0.3828125, -0.3015252976190476, -0.5123355263157895]","[0.3310224711894989, 0.22576212882995605, 0.24488019943237305, 0.19833527505397797]",0.4432154414642273,0.5567845585357727,0.05678455853577269
trait_agreeableness_00709,agreeableness,low,as_pas_only,none,trait_agreeableness_00709_act_001,high,"['trait_agreeableness_00709_act_001', 'trait_agreeableness_00709_act_002', 'trait_agreeableness_00709_act_003', 'trait_agreeableness_00709_act_004']","['Consider politely telling Zacharyah that his advances are making you uncomfortable and you would like to keep your relationship professional.', 'Maybe talk to a trusted colleague or a supervisor for advice on how to approach Zacharyah about this sensitive issue.', 'Directly tell Zacharyah to stop the advances, asserting that they are inappropriate and unwelcome at the workplace.', 'If speaking to him directly doesn’t work, report the behavior to your HR department to handle it formally.']","['high', 'high', 'low', 'low']","[-0.277587890625, -3.27734375, -1.58984375, -9.703125]","[-0.012069038722826086, -0.14249320652173914, -0.06912364130434782, -0.46205357142857145]","[0.2890253961086273, 0.25368425250053406, 0.2729967534542084, 0.18429358303546906]",0.5427096566961654,0.45729034330383456,-0.04270965669616544
trait_agreeableness_00710,agreeableness,low,as_pas_only,none,trait_agreeableness_00710_act_002,high,"['trait_agreeableness_00710_act_001', 'trait_agreeableness_00710_act_002', 'trait_agreeableness_00710_act_003', 'trait_agreeableness_00710_act_004']","['Demand an explanation as to why you were excluded from the discussion, asserting your right to know what concerns your family.', 'Approach a family member gently and express that you would appreciate being included in the conversation as it would help you cope better with the group.', 'Confront the family decisively about the secrecy, making it clear that you expect transparency in future matters.', 'Politely express to your family that you feel left out and assure them that you are capable of handling the situation more calmly with their support.']","['low', 'high', 'low', 'high']","[-4.51171875, -0.292724609375, -1.41796875, -9.2265625]","[-0.1961616847826087, -0.010454450334821428, -0.06752232142857142, -0.3295200892857143]","[0.2371634691953659, 0.28556135296821594, 0.26972123980522156, 0.2075539529323578]",0.4931152985525832,0.5068847014474168,0.006884701447416819
trait_agreeableness_00711,agreeableness,low,as_pas_only,none,trait_agreeableness_00711_act_002,low,"['trait_agreeableness_00711_act_001', 'trait_agreeableness_00711_act_002', 'trait_agreeableness_00711_act_003', 'trait_agreeableness_00711_act_004']","['Perhaps you might weigh the emotional costs against the professional gains and decide if the move aligns with your long-term personal happiness and career goals.', 'Take the job; advancing in your career is a priority, and the significant pay increase justifies the move.', 'You could consider accepting the job and finding ways to maintain strong relationships with your family and friends through regular visits and digital communication.', 'Move to the new city; it’s a valuable opportunity for professional growth, and personal relationships can adapt if they’re truly important.']","['high', 'low', 'high', 'low']","[-15.421875, -0.1103515625, -18.46875, -8.8125]","[-0.55078125, -0.005015980113636364, -0.73875, -0.3389423076923077]","[0.20874570310115814, 0.36028018593788147, 0.17297515273094177, 0.2579990029335022]",0.3817208387678487,0.6182791612321513,0.11827916123215132
trait_agreeableness_00712,agreeableness,low,as_pas_only,none,trait_agreeableness_00712_act_002,low,"['trait_agreeableness_00712_act_001', 'trait_agreeableness_00712_act_002', 'trait_agreeableness_00712_act_003', 'trait_agreeableness_00712_act_004']","['Consider leveraging your time on more personal meetings where you can have genuine interactions, rather than a large industry event.', 'Skip the dinner if it really goes against your preferences and focus on networking in ways that make you feel comfortable.', 'You might find it rewarding to go and connect with a few people, making the experience more manageable and meaningful for you.', 'Consider attending the dinner to nurture relationships that could be beneficial for future collaborations or opportunities.']","['low', 'low', 'high', 'high']","[-5.54296875, -0.60791015625, -4.91796875, -1.2763671875]","[-0.251953125, -0.027632279829545456, -0.20491536458333334, -0.07508042279411764]","[0.22256283462047577, 0.2785312533378601, 0.23328180611133575, 0.26562410593032837]",0.4989059120416641,0.5010940879583359,0.0010940879583358765
