condition,scenario_id,trait,target_direction,pas_layer,pas_loglik_agreement,pas_selected_action,pas_selected_direction,pas_cosine_scores,pas_ranking
as_pas_only,trait_agreeableness_00750,agreeableness,high,33,False,trait_agreeableness_00750_act_004,high,"{'trait_agreeableness_00750_act_001': 0.1496441811323166, 'trait_agreeableness_00750_act_002': 0.19956594705581665, 'trait_agreeableness_00750_act_003': 0.1077846959233284, 'trait_agreeableness_00750_act_004': 0.2258317768573761}","[('trait_agreeableness_00750_act_004', 0.2258317768573761), ('trait_agreeableness_00750_act_002', 0.19956594705581665), ('trait_agreeableness_00750_act_001', 0.1496441811323166), ('trait_agreeableness_00750_act_003', 0.1077846959233284)]"
as_pas_only,trait_agreeableness_00701,agreeableness,low,33,False,trait_agreeableness_00701_act_003,low,"{'trait_agreeableness_00701_act_001': -0.20755290985107422, 'trait_agreeableness_00701_act_002': -0.18906137347221375, 'trait_agreeableness_00701_act_003': -0.13840125501155853, 'trait_agreeableness_00701_act_004': -0.16154362261295319}","[('trait_agreeableness_00701_act_003', -0.13840125501155853), ('trait_agreeableness_00701_act_004', -0.16154362261295319), ('trait_agreeableness_00701_act_002', -0.18906137347221375), ('trait_agreeableness_00701_act_001', -0.20755290985107422)]"
as_pas_only,trait_agreeableness_00702,agreeableness,low,33,False,trait_agreeableness_00702_act_003,low,"{'trait_agreeableness_00702_act_001': -0.1363048255443573, 'trait_agreeableness_00702_act_002': -0.1967475861310959, 'trait_agreeableness_00702_act_003': -0.12520603835582733, 'trait_agreeableness_00702_act_004': -0.2023906707763672}","[('trait_agreeableness_00702_act_003', -0.12520603835582733), ('trait_agreeableness_00702_act_001', -0.1363048255443573), ('trait_agreeableness_00702_act_002', -0.1967475861310959), ('trait_agreeableness_00702_act_004', -0.2023906707763672)]"
as_pas_only,trait_agreeableness_00703,agreeableness,low,33,False,trait_agreeableness_00703_act_003,high,"{'trait_agreeableness_00703_act_001': -0.16148319840431213, 'trait_agreeableness_00703_act_002': -0.15231741964817047, 'trait_agreeableness_00703_act_003': -0.14694762229919434, 'trait_agreeableness_00703_act_004': -0.16288408637046814}","[('trait_agreeableness_00703_act_003', -0.14694762229919434), ('trait_agreeableness_00703_act_002', -0.15231741964817047), ('trait_agreeableness_00703_act_001', -0.16148319840431213), ('trait_agreeableness_00703_act_004', -0.16288408637046814)]"
as_pas_only,trait_agreeableness_00704,agreeableness,low,33,False,trait_agreeableness_00704_act_002,low,"{'trait_agreeableness_00704_act_001': -0.11807394027709961, 'trait_agreeableness_00704_act_002': -0.11505794525146484, 'trait_agreeableness_00704_act_003': -0.1689976453781128, 'trait_agreeableness_00704_act_004': -0.21941088140010834}","[('trait_agreeableness_00704_act_002', -0.11505794525146484), ('trait_agreeableness_00704_act_001', -0.11807394027709961), ('trait_agreeableness_00704_act_003', -0.1689976453781128), ('trait_agreeableness_00704_act_004', -0.21941088140010834)]"
as_pas_only,trait_agreeableness_00705,agreeableness,low,33,False,trait_agreeableness_00705_act_004,low,"{'trait_agreeableness_00705_act_001': -0.18573535978794098, 'trait_agreeableness_00705_act_002': -0.18668416142463684, 'trait_agreeableness_00705_act_003': -0.0973360538482666, 'trait_agreeableness_00705_act_004': -0.09600401669740677}","[('trait_agreeableness_00705_act_004', -0.09600401669740677), ('trait_agreeableness_00705_act_003', -0.0973360538482666), ('trait_agreeableness_00705_act_001', -0.18573535978794098), ('trait_agreeableness_00705_act_002', -0.18668416142463684)]"
as_pas_only,trait_agreeableness_00706,agreeableness,low,33,False,trait_agreeableness_00706_act_003,low,"{'trait_agreeableness_00706_act_001': -0.1355816125869751, 'trait_agreeableness_00706_act_002': -0.24367991089820862, 'trait_agreeableness_00706_act_003': -0.13341419398784637, 'trait_agreeableness_00706_act_004': -0.18851520121097565}","[('trait_agreeableness_00706_act_003', -0.13341419398784637), ('trait_agreeableness_00706_act_001', -0.1355816125869751), ('trait_agreeableness_00706_act_004', -0.18851520121097565), ('trait_agreeableness_00706_act_002', -0.24367991089820862)]"
as_pas_only,trait_agreeableness_00707,agreeableness,low,33,True,trait_agreeableness_00707_act_002,low,"{'trait_agreeableness_00707_act_001': -0.13941340148448944, 'trait_agreeableness_00707_act_002': -0.12489686906337738, 'trait_agreeableness_00707_act_003': -0.19465093314647675, 'trait_agreeableness_00707_act_004': -0.16531534492969513}","[('trait_agreeableness_00707_act_002', -0.12489686906337738), ('trait_agreeableness_00707_act_001', -0.13941340148448944), ('trait_agreeableness_00707_act_004', -0.16531534492969513), ('trait_agreeableness_00707_act_003', -0.19465093314647675)]"
as_pas_only,trait_agreeableness_00708,agreeableness,low,33,False,trait_agreeableness_00708_act_002,low,"{'trait_agreeableness_00708_act_001': -0.22232851386070251, 'trait_agreeableness_00708_act_002': -0.16440623998641968, 'trait_agreeableness_00708_act_003': -0.2169836014509201, 'trait_agreeableness_00708_act_004': -0.2221640944480896}","[('trait_agreeableness_00708_act_002', -0.16440623998641968), ('trait_agreeableness_00708_act_003', -0.2169836014509201), ('trait_agreeableness_00708_act_004', -0.2221640944480896), ('trait_agreeableness_00708_act_001', -0.22232851386070251)]"
as_pas_only,trait_agreeableness_00709,agreeableness,low,33,False,trait_agreeableness_00709_act_004,low,"{'trait_agreeableness_00709_act_001': -0.1328829526901245, 'trait_agreeableness_00709_act_002': -0.205566868185997, 'trait_agreeableness_00709_act_003': -0.10881377756595612, 'trait_agreeableness_00709_act_004': -0.10413086414337158}","[('trait_agreeableness_00709_act_004', -0.10413086414337158), ('trait_agreeableness_00709_act_003', -0.10881377756595612), ('trait_agreeableness_00709_act_001', -0.1328829526901245), ('trait_agreeableness_00709_act_002', -0.205566868185997)]"
as_pas_only,trait_agreeableness_00710,agreeableness,low,33,False,trait_agreeableness_00710_act_001,low,"{'trait_agreeableness_00710_act_001': -0.09912042319774628, 'trait_agreeableness_00710_act_002': -0.21872363984584808, 'trait_agreeableness_00710_act_003': -0.1379154473543167, 'trait_agreeableness_00710_act_004': -0.21916735172271729}","[('trait_agreeableness_00710_act_001', -0.09912042319774628), ('trait_agreeableness_00710_act_003', -0.1379154473543167), ('trait_agreeableness_00710_act_002', -0.21872363984584808), ('trait_agreeableness_00710_act_004', -0.21916735172271729)]"
as_pas_only,trait_agreeableness_00711,agreeableness,low,33,False,trait_agreeableness_00711_act_004,low,"{'trait_agreeableness_00711_act_001': -0.15793181955814362, 'trait_agreeableness_00711_act_002': -0.17000997066497803, 'trait_agreeableness_00711_act_003': -0.1926676630973816, 'trait_agreeableness_00711_act_004': -0.14741092920303345}","[('trait_agreeableness_00711_act_004', -0.14741092920303345), ('trait_agreeableness_00711_act_001', -0.15793181955814362), ('trait_agreeableness_00711_act_002', -0.17000997066497803), ('trait_agreeableness_00711_act_003', -0.1926676630973816)]"
as_pas_only,trait_agreeableness_00712,agreeableness,low,33,True,trait_agreeableness_00712_act_002,low,"{'trait_agreeableness_00712_act_001': -0.1924445480108261, 'trait_agreeableness_00712_act_002': -0.16093677282333374, 'trait_agreeableness_00712_act_003': -0.1930733621120453, 'trait_agreeableness_00712_act_004': -0.2101099044084549}","[('trait_agreeableness_00712_act_002', -0.16093677282333374), ('trait_agreeableness_00712_act_001', -0.1924445480108261), ('trait_agreeableness_00712_act_003', -0.1930733621120453), ('trait_agreeableness_00712_act_004', -0.2101099044084549)]"
as_pas_only,trait_agreeableness_00713,agreeableness,low,33,False,trait_agreeableness_00713_act_003,low,"{'trait_agreeableness_00713_act_001': -0.17283152043819427, 'trait_agreeableness_00713_act_002': -0.1363777071237564, 'trait_agreeableness_00713_act_003': -0.11396031826734543, 'trait_agreeableness_00713_act_004': -0.16892029345035553}","[('trait_agreeableness_00713_act_003', -0.11396031826734543), ('trait_agreeableness_00713_act_002', -0.1363777071237564), ('trait_agreeableness_00713_act_004', -0.16892029345035553), ('trait_agreeableness_00713_act_001', -0.17283152043819427)]"
as_pas_only,trait_agreeableness_00714,agreeableness,low,33,False,trait_agreeableness_00714_act_004,high,"{'trait_agreeableness_00714_act_001': -0.1571524292230606, 'trait_agreeableness_00714_act_002': -0.1764550507068634, 'trait_agreeableness_00714_act_003': -0.18216396868228912, 'trait_agreeableness_00714_act_004': -0.1418447345495224}","[('trait_agreeableness_00714_act_004', -0.1418447345495224), ('trait_agreeableness_00714_act_001', -0.1571524292230606), ('trait_agreeableness_00714_act_002', -0.1764550507068634), ('trait_agreeableness_00714_act_003', -0.18216396868228912)]"
as_pas_only,trait_agreeableness_00715,agreeableness,low,33,False,trait_agreeableness_00715_act_004,low,"{'trait_agreeableness_00715_act_001': -0.16621184349060059, 'trait_agreeableness_00715_act_002': -0.15390019118785858, 'trait_agreeableness_00715_act_003': -0.20940569043159485, 'trait_agreeableness_00715_act_004': -0.1129930317401886}","[('trait_agreeableness_00715_act_004', -0.1129930317401886), ('trait_agreeableness_00715_act_002', -0.15390019118785858), ('trait_agreeableness_00715_act_001', -0.16621184349060059), ('trait_agreeableness_00715_act_003', -0.20940569043159485)]"
as_pas_only,trait_agreeableness_00716,agreeableness,low,33,False,trait_agreeableness_00716_act_002,low,"{'trait_agreeableness_00716_act_001': -0.18240609765052795, 'trait_agreeableness_00716_act_002': -0.12457434087991714, 'trait_agreeableness_00716_act_003': -0.15921804308891296, 'trait_agreeableness_00716_act_004': -0.15355466306209564}","[('trait_agreeableness_00716_act_002', -0.12457434087991714), ('trait_agreeableness_00716_act_004', -0.15355466306209564), ('trait_agreeableness_00716_act_003', -0.15921804308891296), ('trait_agreeableness_00716_act_001', -0.18240609765052795)]"
as_pas_only,trait_agreeableness_00717,agreeableness,low,33,True,trait_agreeableness_00717_act_003,low,"{'trait_agreeableness_00717_act_001': -0.2184053212404251, 'trait_agreeableness_00717_act_002': -0.220682293176651, 'trait_agreeableness_00717_act_003': -0.11640375107526779, 'trait_agreeableness_00717_act_004': -0.17563636600971222}","[('trait_agreeableness_00717_act_003', -0.11640375107526779), ('trait_agreeableness_00717_act_004', -0.17563636600971222), ('trait_agreeableness_00717_act_001', -0.2184053212404251), ('trait_agreeableness_00717_act_002', -0.220682293176651)]"
as_pas_only,trait_agreeableness_00718,agreeableness,low,33,False,trait_agreeableness_00718_act_003,low,"{'trait_agreeableness_00718_act_001': -0.15416036546230316, 'trait_agreeableness_00718_act_002': -0.18300892412662506, 'trait_agreeableness_00718_act_003': -0.1262267678976059, 'trait_agreeableness_00718_act_004': -0.19385485351085663}","[('trait_agreeableness_00718_act_003', -0.1262267678976059), ('trait_agreeableness_00718_act_001', -0.15416036546230316), ('trait_agreeableness_00718_act_002', -0.18300892412662506), ('trait_agreeableness_00718_act_004', -0.19385485351085663)]"
as_pas_only,trait_agreeableness_00719,agreeableness,low,33,True,trait_agreeableness_00719_act_002,low,"{'trait_agreeableness_00719_act_001': -0.22891822457313538, 'trait_agreeableness_00719_act_002': -0.1390230506658554, 'trait_agreeableness_00719_act_003': -0.21041563153266907, 'trait_agreeableness_00719_act_004': -0.18954244256019592}","[('trait_agreeableness_00719_act_002', -0.1390230506658554), ('trait_agreeableness_00719_act_004', -0.18954244256019592), ('trait_agreeableness_00719_act_003', -0.21041563153266907), ('trait_agreeableness_00719_act_001', -0.22891822457313538)]"
as_pas_only,trait_agreeableness_00720,agreeableness,low,33,False,trait_agreeableness_00720_act_002,low,"{'trait_agreeableness_00720_act_001': -0.1572713553905487, 'trait_agreeableness_00720_act_002': -0.14929307997226715, 'trait_agreeableness_00720_act_003': -0.214873805642128, 'trait_agreeableness_00720_act_004': -0.22425462305545807}","[('trait_agreeableness_00720_act_002', -0.14929307997226715), ('trait_agreeableness_00720_act_001', -0.1572713553905487), ('trait_agreeableness_00720_act_003', -0.214873805642128), ('trait_agreeableness_00720_act_004', -0.22425462305545807)]"
as_pas_only,trait_agreeableness_00721,agreeableness,low,33,False,trait_agreeableness_00721_act_004,low,"{'trait_agreeableness_00721_act_001': -0.2813328504562378, 'trait_agreeableness_00721_act_002': -0.18671870231628418, 'trait_agreeableness_00721_act_003': -0.1681765466928482, 'trait_agreeableness_00721_act_004': -0.1588781177997589}","[('trait_agreeableness_00721_act_004', -0.1588781177997589), ('trait_agreeableness_00721_act_003', -0.1681765466928482), ('trait_agreeableness_00721_act_002', -0.18671870231628418), ('trait_agreeableness_00721_act_001', -0.2813328504562378)]"
as_pas_only,trait_agreeableness_00722,agreeableness,low,33,True,trait_agreeableness_00722_act_002,high,"{'trait_agreeableness_00722_act_001': -0.1786685585975647, 'trait_agreeableness_00722_act_002': -0.14946983754634857, 'trait_agreeableness_00722_act_003': -0.15465261042118073, 'trait_agreeableness_00722_act_004': -0.1725691258907318}","[('trait_agreeableness_00722_act_002', -0.14946983754634857), ('trait_agreeableness_00722_act_003', -0.15465261042118073), ('trait_agreeableness_00722_act_004', -0.1725691258907318), ('trait_agreeableness_00722_act_001', -0.1786685585975647)]"
as_pas_only,trait_agreeableness_00723,agreeableness,low,33,True,trait_agreeableness_00723_act_002,low,"{'trait_agreeableness_00723_act_001': -0.19800050556659698, 'trait_agreeableness_00723_act_002': -0.09472425282001495, 'trait_agreeableness_00723_act_003': -0.19136999547481537, 'trait_agreeableness_00723_act_004': -0.1427844762802124}","[('trait_agreeableness_00723_act_002', -0.09472425282001495), ('trait_agreeableness_00723_act_004', -0.1427844762802124), ('trait_agreeableness_00723_act_003', -0.19136999547481537), ('trait_agreeableness_00723_act_001', -0.19800050556659698)]"
as_pas_only,trait_agreeableness_00724,agreeableness,low,33,False,trait_agreeableness_00724_act_001,low,"{'trait_agreeableness_00724_act_001': -0.12102656811475754, 'trait_agreeableness_00724_act_002': -0.16258656978607178, 'trait_agreeableness_00724_act_003': -0.2378954440355301, 'trait_agreeableness_00724_act_004': -0.17250582575798035}","[('trait_agreeableness_00724_act_001', -0.12102656811475754), ('trait_agreeableness_00724_act_002', -0.16258656978607178), ('trait_agreeableness_00724_act_004', -0.17250582575798035), ('trait_agreeableness_00724_act_003', -0.2378954440355301)]"
as_pas_only,trait_agreeableness_00725,agreeableness,low,33,False,trait_agreeableness_00725_act_004,low,"{'trait_agreeableness_00725_act_001': -0.21450793743133545, 'trait_agreeableness_00725_act_002': -0.18304097652435303, 'trait_agreeableness_00725_act_003': -0.18340696394443512, 'trait_agreeableness_00725_act_004': -0.16549116373062134}","[('trait_agreeableness_00725_act_004', -0.16549116373062134), ('trait_agreeableness_00725_act_002', -0.18304097652435303), ('trait_agreeableness_00725_act_003', -0.18340696394443512), ('trait_agreeableness_00725_act_001', -0.21450793743133545)]"
as_pas_only,trait_agreeableness_00726,agreeableness,low,33,False,trait_agreeableness_00726_act_003,low,"{'trait_agreeableness_00726_act_001': -0.1719704121351242, 'trait_agreeableness_00726_act_002': -0.18696539103984833, 'trait_agreeableness_00726_act_003': -0.15854394435882568, 'trait_agreeableness_00726_act_004': -0.21362026035785675}","[('trait_agreeableness_00726_act_003', -0.15854394435882568), ('trait_agreeableness_00726_act_001', -0.1719704121351242), ('trait_agreeableness_00726_act_002', -0.18696539103984833), ('trait_agreeableness_00726_act_004', -0.21362026035785675)]"
as_pas_only,trait_agreeableness_00727,agreeableness,low,33,False,trait_agreeableness_00727_act_004,low,"{'trait_agreeableness_00727_act_001': -0.20403774082660675, 'trait_agreeableness_00727_act_002': -0.12179883569478989, 'trait_agreeableness_00727_act_003': -0.22728218138217926, 'trait_agreeableness_00727_act_004': -0.11597274988889694}","[('trait_agreeableness_00727_act_004', -0.11597274988889694), ('trait_agreeableness_00727_act_002', -0.12179883569478989), ('trait_agreeableness_00727_act_001', -0.20403774082660675), ('trait_agreeableness_00727_act_003', -0.22728218138217926)]"
as_pas_only,trait_agreeableness_00728,agreeableness,low,33,False,trait_agreeableness_00728_act_001,low,"{'trait_agreeableness_00728_act_001': -0.13777710497379303, 'trait_agreeableness_00728_act_002': -0.15370379388332367, 'trait_agreeableness_00728_act_003': -0.16635265946388245, 'trait_agreeableness_00728_act_004': -0.16937774419784546}","[('trait_agreeableness_00728_act_001', -0.13777710497379303), ('trait_agreeableness_00728_act_002', -0.15370379388332367), ('trait_agreeableness_00728_act_003', -0.16635265946388245), ('trait_agreeableness_00728_act_004', -0.16937774419784546)]"
as_pas_only,trait_agreeableness_00729,agreeableness,low,33,True,trait_agreeableness_00729_act_004,low,"{'trait_agreeableness_00729_act_001': -0.25173211097717285, 'trait_agreeableness_00729_act_002': -0.21265949308872223, 'trait_agreeableness_00729_act_003': -0.2231031358242035, 'trait_agreeableness_00729_act_004': -0.19244885444641113}","[('trait_agreeableness_00729_act_004', -0.19244885444641113), ('trait_agreeableness_00729_act_002', -0.21265949308872223), ('trait_agreeableness_00729_act_003', -0.2231031358242035), ('trait_agreeableness_00729_act_001', -0.25173211097717285)]"
as_pas_only,trait_agreeableness_00730,agreeableness,low,33,True,trait_agreeableness_00730_act_001,low,"{'trait_agreeableness_00730_act_001': -0.0934198871254921, 'trait_agreeableness_00730_act_002': -0.20626749098300934, 'trait_agreeableness_00730_act_003': -0.11427415907382965, 'trait_agreeableness_00730_act_004': -0.22522354125976562}","[('trait_agreeableness_00730_act_001', -0.0934198871254921), ('trait_agreeableness_00730_act_003', -0.11427415907382965), ('trait_agreeableness_00730_act_002', -0.20626749098300934), ('trait_agreeableness_00730_act_004', -0.22522354125976562)]"
as_pas_only,trait_agreeableness_00731,agreeableness,low,33,False,trait_agreeableness_00731_act_002,low,"{'trait_agreeableness_00731_act_001': -0.1662881076335907, 'trait_agreeableness_00731_act_002': -0.09959106147289276, 'trait_agreeableness_00731_act_003': -0.15249034762382507, 'trait_agreeableness_00731_act_004': -0.17572236061096191}","[('trait_agreeableness_00731_act_002', -0.09959106147289276), ('trait_agreeableness_00731_act_003', -0.15249034762382507), ('trait_agreeableness_00731_act_001', -0.1662881076335907), ('trait_agreeableness_00731_act_004', -0.17572236061096191)]"
as_pas_only,trait_agreeableness_00732,agreeableness,low,33,False,trait_agreeableness_00732_act_001,low,"{'trait_agreeableness_00732_act_001': -0.14409738779067993, 'trait_agreeableness_00732_act_002': -0.15526476502418518, 'trait_agreeableness_00732_act_003': -0.18770848214626312, 'trait_agreeableness_00732_act_004': -0.24224041402339935}","[('trait_agreeableness_00732_act_001', -0.14409738779067993), ('trait_agreeableness_00732_act_002', -0.15526476502418518), ('trait_agreeableness_00732_act_003', -0.18770848214626312), ('trait_agreeableness_00732_act_004', -0.24224041402339935)]"
as_pas_only,trait_agreeableness_00733,agreeableness,low,33,True,trait_agreeableness_00733_act_003,low,"{'trait_agreeableness_00733_act_001': -0.19284437596797943, 'trait_agreeableness_00733_act_002': -0.19599033892154694, 'trait_agreeableness_00733_act_003': -0.11061763018369675, 'trait_agreeableness_00733_act_004': -0.1635812520980835}","[('trait_agreeableness_00733_act_003', -0.11061763018369675), ('trait_agreeableness_00733_act_004', -0.1635812520980835), ('trait_agreeableness_00733_act_001', -0.19284437596797943), ('trait_agreeableness_00733_act_002', -0.19599033892154694)]"
as_pas_only,trait_agreeableness_00734,agreeableness,low,33,False,trait_agreeableness_00734_act_003,low,"{'trait_agreeableness_00734_act_001': -0.213833287358284, 'trait_agreeableness_00734_act_002': -0.22161264717578888, 'trait_agreeableness_00734_act_003': -0.1662953794002533, 'trait_agreeableness_00734_act_004': -0.2062540203332901}","[('trait_agreeableness_00734_act_003', -0.1662953794002533), ('trait_agreeableness_00734_act_004', -0.2062540203332901), ('trait_agreeableness_00734_act_001', -0.213833287358284), ('trait_agreeableness_00734_act_002', -0.22161264717578888)]"
as_pas_only,trait_agreeableness_00735,agreeableness,low,33,True,trait_agreeableness_00735_act_002,low,"{'trait_agreeableness_00735_act_001': -0.23600904643535614, 'trait_agreeableness_00735_act_002': -0.15681147575378418, 'trait_agreeableness_00735_act_003': -0.21511106193065643, 'trait_agreeableness_00735_act_004': -0.227329820394516}","[('trait_agreeableness_00735_act_002', -0.15681147575378418), ('trait_agreeableness_00735_act_003', -0.21511106193065643), ('trait_agreeableness_00735_act_004', -0.227329820394516), ('trait_agreeableness_00735_act_001', -0.23600904643535614)]"
as_pas_only,trait_agreeableness_00736,agreeableness,low,33,False,trait_agreeableness_00736_act_002,low,"{'trait_agreeableness_00736_act_001': -0.14699526131153107, 'trait_agreeableness_00736_act_002': -0.14480876922607422, 'trait_agreeableness_00736_act_003': -0.1998743712902069, 'trait_agreeableness_00736_act_004': -0.19039280712604523}","[('trait_agreeableness_00736_act_002', -0.14480876922607422), ('trait_agreeableness_00736_act_001', -0.14699526131153107), ('trait_agreeableness_00736_act_004', -0.19039280712604523), ('trait_agreeableness_00736_act_003', -0.1998743712902069)]"
as_pas_only,trait_agreeableness_00737,agreeableness,low,33,False,trait_agreeableness_00737_act_004,low,"{'trait_agreeableness_00737_act_001': -0.21993190050125122, 'trait_agreeableness_00737_act_002': -0.23751798272132874, 'trait_agreeableness_00737_act_003': -0.16923873126506805, 'trait_agreeableness_00737_act_004': -0.1620161235332489}","[('trait_agreeableness_00737_act_004', -0.1620161235332489), ('trait_agreeableness_00737_act_003', -0.16923873126506805), ('trait_agreeableness_00737_act_001', -0.21993190050125122), ('trait_agreeableness_00737_act_002', -0.23751798272132874)]"
as_pas_only,trait_agreeableness_00738,agreeableness,low,33,False,trait_agreeableness_00738_act_004,high,"{'trait_agreeableness_00738_act_001': -0.19284045696258545, 'trait_agreeableness_00738_act_002': -0.19729763269424438, 'trait_agreeableness_00738_act_003': -0.1756111979484558, 'trait_agreeableness_00738_act_004': -0.1622367799282074}","[('trait_agreeableness_00738_act_004', -0.1622367799282074), ('trait_agreeableness_00738_act_003', -0.1756111979484558), ('trait_agreeableness_00738_act_001', -0.19284045696258545), ('trait_agreeableness_00738_act_002', -0.19729763269424438)]"
as_pas_only,trait_agreeableness_00739,agreeableness,low,33,False,trait_agreeableness_00739_act_002,low,"{'trait_agreeableness_00739_act_001': -0.1718623787164688, 'trait_agreeableness_00739_act_002': -0.1418762356042862, 'trait_agreeableness_00739_act_003': -0.2440819889307022, 'trait_agreeableness_00739_act_004': -0.14526322484016418}","[('trait_agreeableness_00739_act_002', -0.1418762356042862), ('trait_agreeableness_00739_act_004', -0.14526322484016418), ('trait_agreeableness_00739_act_001', -0.1718623787164688), ('trait_agreeableness_00739_act_003', -0.2440819889307022)]"
as_pas_only,trait_agreeableness_00740,agreeableness,low,33,False,trait_agreeableness_00740_act_002,low,"{'trait_agreeableness_00740_act_001': -0.13700416684150696, 'trait_agreeableness_00740_act_002': -0.12167605757713318, 'trait_agreeableness_00740_act_003': -0.17430630326271057, 'trait_agreeableness_00740_act_004': -0.17607852816581726}","[('trait_agreeableness_00740_act_002', -0.12167605757713318), ('trait_agreeableness_00740_act_001', -0.13700416684150696), ('trait_agreeableness_00740_act_003', -0.17430630326271057), ('trait_agreeableness_00740_act_004', -0.17607852816581726)]"
as_pas_only,trait_agreeableness_00741,agreeableness,low,33,False,trait_agreeableness_00741_act_004,low,"{'trait_agreeableness_00741_act_001': -0.22915850579738617, 'trait_agreeableness_00741_act_002': -0.20779190957546234, 'trait_agreeableness_00741_act_003': -0.1293334811925888, 'trait_agreeableness_00741_act_004': -0.10318158566951752}","[('trait_agreeableness_00741_act_004', -0.10318158566951752), ('trait_agreeableness_00741_act_003', -0.1293334811925888), ('trait_agreeableness_00741_act_002', -0.20779190957546234), ('trait_agreeableness_00741_act_001', -0.22915850579738617)]"
as_pas_only,trait_agreeableness_00742,agreeableness,low,33,True,trait_agreeableness_00742_act_001,low,"{'trait_agreeableness_00742_act_001': -0.1206589788198471, 'trait_agreeableness_00742_act_002': -0.20903652906417847, 'trait_agreeableness_00742_act_003': -0.13727237284183502, 'trait_agreeableness_00742_act_004': -0.23882237076759338}","[('trait_agreeableness_00742_act_001', -0.1206589788198471), ('trait_agreeableness_00742_act_003', -0.13727237284183502), ('trait_agreeableness_00742_act_002', -0.20903652906417847), ('trait_agreeableness_00742_act_004', -0.23882237076759338)]"
as_pas_only,trait_agreeableness_00743,agreeableness,low,33,True,trait_agreeableness_00743_act_002,low,"{'trait_agreeableness_00743_act_001': -0.16636872291564941, 'trait_agreeableness_00743_act_002': -0.1270293891429901, 'trait_agreeableness_00743_act_003': -0.16016504168510437, 'trait_agreeableness_00743_act_004': -0.15583491325378418}","[('trait_agreeableness_00743_act_002', -0.1270293891429901), ('trait_agreeableness_00743_act_004', -0.15583491325378418), ('trait_agreeableness_00743_act_003', -0.16016504168510437), ('trait_agreeableness_00743_act_001', -0.16636872291564941)]"
as_pas_only,trait_agreeableness_00744,agreeableness,low,33,True,trait_agreeableness_00744_act_001,low,"{'trait_agreeableness_00744_act_001': -0.14098934829235077, 'trait_agreeableness_00744_act_002': -0.1510617434978485, 'trait_agreeableness_00744_act_003': -0.24832221865653992, 'trait_agreeableness_00744_act_004': -0.23498931527137756}","[('trait_agreeableness_00744_act_001', -0.14098934829235077), ('trait_agreeableness_00744_act_002', -0.1510617434978485), ('trait_agreeableness_00744_act_004', -0.23498931527137756), ('trait_agreeableness_00744_act_003', -0.24832221865653992)]"
as_pas_only,trait_agreeableness_00745,agreeableness,low,33,False,trait_agreeableness_00745_act_003,low,"{'trait_agreeableness_00745_act_001': -0.2445622682571411, 'trait_agreeableness_00745_act_002': -0.17185601592063904, 'trait_agreeableness_00745_act_003': -0.13574175536632538, 'trait_agreeableness_00745_act_004': -0.2049182951450348}","[('trait_agreeableness_00745_act_003', -0.13574175536632538), ('trait_agreeableness_00745_act_002', -0.17185601592063904), ('trait_agreeableness_00745_act_004', -0.2049182951450348), ('trait_agreeableness_00745_act_001', -0.2445622682571411)]"
as_pas_only,trait_agreeableness_00746,agreeableness,low,33,False,trait_agreeableness_00746_act_003,low,"{'trait_agreeableness_00746_act_001': -0.14347223937511444, 'trait_agreeableness_00746_act_002': -0.23851606249809265, 'trait_agreeableness_00746_act_003': -0.1416786164045334, 'trait_agreeableness_00746_act_004': -0.22372451424598694}","[('trait_agreeableness_00746_act_003', -0.1416786164045334), ('trait_agreeableness_00746_act_001', -0.14347223937511444), ('trait_agreeableness_00746_act_004', -0.22372451424598694), ('trait_agreeableness_00746_act_002', -0.23851606249809265)]"
as_pas_only,trait_agreeableness_00747,agreeableness,low,33,False,trait_agreeableness_00747_act_004,low,"{'trait_agreeableness_00747_act_001': -0.18488821387290955, 'trait_agreeableness_00747_act_002': -0.12877994775772095, 'trait_agreeableness_00747_act_003': -0.25395476818084717, 'trait_agreeableness_00747_act_004': -0.11686640232801437}","[('trait_agreeableness_00747_act_004', -0.11686640232801437), ('trait_agreeableness_00747_act_002', -0.12877994775772095), ('trait_agreeableness_00747_act_001', -0.18488821387290955), ('trait_agreeableness_00747_act_003', -0.25395476818084717)]"
as_pas_only,trait_agreeableness_00748,agreeableness,low,33,False,trait_agreeableness_00748_act_001,low,"{'trait_agreeableness_00748_act_001': -0.12159060686826706, 'trait_agreeableness_00748_act_002': -0.12762847542762756, 'trait_agreeableness_00748_act_003': -0.18831372261047363, 'trait_agreeableness_00748_act_004': -0.1727960854768753}","[('trait_agreeableness_00748_act_001', -0.12159060686826706), ('trait_agreeableness_00748_act_002', -0.12762847542762756), ('trait_agreeableness_00748_act_004', -0.1727960854768753), ('trait_agreeableness_00748_act_003', -0.18831372261047363)]"
as_pas_only,trait_agreeableness_00749,agreeableness,low,33,True,trait_agreeableness_00749_act_004,low,"{'trait_agreeableness_00749_act_001': -0.2409607172012329, 'trait_agreeableness_00749_act_002': -0.14792481064796448, 'trait_agreeableness_00749_act_003': -0.11513986438512802, 'trait_agreeableness_00749_act_004': -0.10473275929689407}","[('trait_agreeableness_00749_act_004', -0.10473275929689407), ('trait_agreeableness_00749_act_003', -0.11513986438512802), ('trait_agreeableness_00749_act_002', -0.14792481064796448), ('trait_agreeableness_00749_act_001', -0.2409607172012329)]"
