scenario_id,trait,target_direction,condition,prompt_style,loglik_selected_action,loglik_selected_direction,action_ids,action_texts,action_directions,action_logliks,action_normalized_logliks,action_softmax_probs,trait_score,trait_target_score,trait_target_attainment
trait_agreeableness_00732,agreeableness,high,as_pas_only,none,trait_agreeableness_00732_act_002,low,"['trait_agreeableness_00732_act_001', 'trait_agreeableness_00732_act_002', 'trait_agreeableness_00732_act_003', 'trait_agreeableness_00732_act_004']","['Recommend that they check local moving services or rental trucks, as you need to prioritize your own commitments this weekend.', 'Politely explain that you have long-standing personal plans and suggest that they reschedule the move or ask another friend for help.', 'You could suggest hiring professional movers and then visiting your friend after your retreat to help them unpack and settle in.', 'Offer to help your friend with packing a day or two before your retreat, so you can still support them without cancelling your plans.']","['low', 'low', 'high', 'high']","[-2.728515625, -0.1192626953125, -4.29296875, -6.234375]","[-0.1240234375, -0.0047705078125, -0.19513494318181818, -0.23978365384615385]","[0.25324779748916626, 0.2853228747844696, 0.23586438596248627, 0.22556498646736145]",0.4614293518023483,0.4614293518023483,-0.038570648197651713
trait_agreeableness_00733,agreeableness,high,as_pas_only,none,trait_agreeableness_00733_act_003,low,"['trait_agreeableness_00733_act_001', 'trait_agreeableness_00733_act_002', 'trait_agreeableness_00733_act_003', 'trait_agreeableness_00733_act_004']","['You could politely excuse yourself from your current commitment, explaining the importance of timely attendance at your work meeting.', 'Consider contacting a colleague who is also attending the meeting and kindly ask if they can cover the beginning part until you arrive.', ""Just focus on finishing your current commitment properly, even if it means being late; you can't always please everyone."", ""Send a quick message to inform them you'll be late, then proceed with your current engagement without cutting it short.""]","['high', 'high', 'low', 'low']","[-3.5859375, -2.22265625, -0.175048828125, -4.11328125]","[-0.17075892857142858, -0.09261067708333333, -0.007610818614130435, -0.1788383152173913]","[0.23526935279369354, 0.25439274311065674, 0.27696168422698975, 0.2333761751651764]",0.48966211779395274,0.48966211779395274,-0.010337882206047255
trait_agreeableness_00734,agreeableness,high,as_pas_only,none,trait_agreeableness_00734_act_002,high,"['trait_agreeableness_00734_act_001', 'trait_agreeableness_00734_act_002', 'trait_agreeableness_00734_act_003', 'trait_agreeableness_00734_act_004']","['Directly ask both colleagues to clarify their points and explain the reasoning behind their disagreements in the meeting, fostering a clear and open dialogue.', 'You might consider suggesting a team-building activity that focuses on communication skills, which can improve overall team harmony without direct confrontation.', 'You could inform your manager about the disruptive behavior, letting them handle the situation and possibly mediate the conflict.', 'Perhaps you could recommend a feedback session where everyone gets the chance to express their thoughts in a structured manner, making the atmosphere more open and less tense.']","['low', 'high', 'low', 'high']","[-2.0234375, -0.65966796875, -11.296875, -2.486328125]","[-0.07494212962962964, -0.027486165364583332, -0.5134943181818182, -0.08287760416666666]","[0.2713214159011841, 0.2845076322555542, 0.17499403655529022, 0.2691768705844879]",0.5536845275916693,0.5536845275916693,0.05368452759166931
trait_agreeableness_00735,agreeableness,high,as_pas_only,none,trait_agreeableness_00735_act_002,low,"['trait_agreeableness_00735_act_001', 'trait_agreeableness_00735_act_002', 'trait_agreeableness_00735_act_003', 'trait_agreeableness_00735_act_004']","['Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.', 'Just be straightforward and tell your friend what you really think about the art project; they asked for honesty, after all.', 'You could mention specific aspects you like while gently suggesting improvements in areas you think could be better.', 'Recommend your friend to seek feedback from professional artists as well, which can provide them with a more objective critique.']","['high', 'low', 'high', 'low']","[-8.375, -0.00026297569274902344, -16.109375, -19.96875]","[-0.3806818181818182, -1.095732053120931e-05, -0.8478618421052632, -0.9076704545454546]","[0.271708607673645, 0.39758196473121643, 0.17029806971549988, 0.16041137278079987]",0.44200667080273226,0.44200667080273226,-0.05799332919726774
trait_agreeableness_00736,agreeableness,high,as_pas_only,none,trait_agreeableness_00736_act_003,high,"['trait_agreeableness_00736_act_001', 'trait_agreeableness_00736_act_002', 'trait_agreeableness_00736_act_003', 'trait_agreeableness_00736_act_004']","['Suggest a compromise where Jahnia could redistribute some of the tasks among other team members to lessen your burden.', 'Decline the proposal, citing your current responsibilities and the importance of maintaining your personal life balance.', 'Perhaps you could agree to the new plan, but clarify your availability and limits to ensure your personal time is respected.', 'You might consider agreeing to the plan but also ask for help or support to manage the increased workload effectively.']","['low', 'low', 'high', 'high']","[-2.826171875, -8.671875, -1.064453125, -1.5927734375]","[-0.12846235795454544, -0.4564144736842105, -0.04628057065217391, -0.07584635416666667]","[0.2590622901916504, 0.1866278350353241, 0.28125178813934326, 0.27305808663368225]",0.5543098747730255,0.5543098747730255,0.05430987477302551
trait_agreeableness_00737,agreeableness,high,as_pas_only,none,trait_agreeableness_00737_act_002,high,"['trait_agreeableness_00737_act_001', 'trait_agreeableness_00737_act_002', 'trait_agreeableness_00737_act_003', 'trait_agreeableness_00737_act_004']","['You could gently remind your colleagues about the value of discussing concerns directly with PersonZ to promote a more understanding and supportive work environment.', 'Consider sharing positive experiences or achievements of PersonZ to subtly shift the tone of the conversation to something more constructive and appreciative.', ""You might propose focusing the discussion on tasks and projects instead, pointing out that speculative talk is not productive or beneficial for the team's goals."", 'Suggest setting up a meeting where concerns can be addressed openly with PersonZ present, ensuring a fair dialogue and cutting out behind-the-back criticisms.']","['high', 'high', 'low', 'low']","[-11.140625, -0.5947265625, -0.94287109375, -2.892578125]","[-0.4284855769230769, -0.0237890625, -0.03367396763392857, -0.09974407327586207]","[0.18614448606967926, 0.27900221943855286, 0.2762579023838043, 0.25859540700912476]",0.4651466985770062,0.4651466985770062,-0.03485330142299381
trait_agreeableness_00738,agreeableness,high,as_pas_only,none,trait_agreeableness_00738_act_001,low,"['trait_agreeableness_00738_act_001', 'trait_agreeableness_00738_act_002', 'trait_agreeableness_00738_act_003', 'trait_agreeableness_00738_act_004']","['Recommend they look into local community services like food banks and job training workshops to become more self-sufficient.', 'Offer to babysit the children a couple of times a week to give the parents time to job search or handle other responsibilities.', 'Suggest setting up a schedule where they can gradually take over the childcare and household chores as they stabilize financially.', 'Prepare some extra meals that can easily be reheated, to relieve them from cooking duties for a few days.']","['low', 'high', 'low', 'high']","[-0.256591796875, -2.37890625, -2.482421875, -3.62890625]","[-0.01221865699404762, -0.09515625, -0.11283735795454546, -0.1649502840909091]","[0.271514356136322, 0.24990415573120117, 0.24552439153194427, 0.23305708169937134]",0.48296124462725587,0.48296124462725587,-0.01703875537274413
trait_agreeableness_00739,agreeableness,high,as_pas_only,none,trait_agreeableness_00739_act_003,high,"['trait_agreeableness_00739_act_001', 'trait_agreeableness_00739_act_002', 'trait_agreeableness_00739_act_003', 'trait_agreeableness_00739_act_004']","['Consider encouraging Destinnie to seek advice from an independent financial advisor to ensure she makes a well-informed decision.', 'Go ahead and emphasize the potential high returns of the deal to persuade Destinnie, focusing on how such investments can significantly pay off.', 'You could prioritize transparency and discuss both the potential benefits and risks openly with Destinnie, emphasizing that the final decision is hers to make.', ""You should highlight the unique chance this deal represents and pitch it as a strategically aggressive investment that shouldn't be missed.""]","['high', 'low', 'high', 'low']","[-2.662109375, -5.62890625, -0.358154296875, -1.576171875]","[-0.12100497159090909, -0.21649639423076922, -0.013264973958333334, -0.06852921195652174]","[0.24530477821826935, 0.22296394407749176, 0.27321019768714905, 0.25852108001708984]",0.5185149759054184,0.5185149759054184,0.018514975905418396
trait_agreeableness_00740,agreeableness,high,as_pas_only,none,trait_agreeableness_00740_act_001,low,"['trait_agreeableness_00740_act_001', 'trait_agreeableness_00740_act_002', 'trait_agreeableness_00740_act_003', 'trait_agreeableness_00740_act_004']","[""Confront Hikari then and there by firmly stating the discomfort they're causing, to immediately address the issue."", ""Directly tell Hikari that their behavior is inappropriate and advise them to stop immediately if you feel it's disruptive enough."", 'Maybe suggest a quick, quiet walk with Hikari outside the venue to discuss the issue discreetly and help them regain composure.', 'Consider pulling Hikari aside gently to express your concerns in private, aiming to avoid public embarrassment.']","['low', 'low', 'high', 'high']","[-0.0816650390625, -2.845703125, -5.24609375, -4.71484375]","[-0.0035506538722826085, -0.113828125, -0.19429976851851852, -0.2357421875]","[0.28451773524284363, 0.2548099756240845, 0.23510834574699402, 0.22556401789188385]",0.4606723293161147,0.4606723293161147,-0.03932767068388532
trait_agreeableness_00741,agreeableness,high,as_pas_only,none,trait_agreeableness_00741_act_003,low,"['trait_agreeableness_00741_act_001', 'trait_agreeableness_00741_act_002', 'trait_agreeableness_00741_act_003', 'trait_agreeableness_00741_act_004']","['You might consider arranging a private, friendly chat with Janya to understand any challenges she’s facing and discuss how you can help her meet her deadlines.', 'Perhaps you could offer to help Janya organize her tasks or suggest setting up a team meeting to realign everyone’s responsibilities and deadlines.', ""Directly inform Janya that her missed deadlines are impacting the team's performance and she needs to adhere to the project timeline more strictly."", 'Send an email to Janya outlining the deadlines and mentioning that further delays could lead to discussions with higher management.']","['high', 'high', 'low', 'low']","[-5.4375, -2.5, -0.10009765625, -10.0546875]","[-0.18125, -0.09259259259259259, -0.003707320601851852, -0.45703125]","[0.24715985357761383, 0.2700731158256531, 0.2951778173446655, 0.1875891089439392]",0.5172330233548755,0.5172330233548755,0.017233023354875532
trait_agreeableness_00742,agreeableness,high,as_pas_only,none,trait_agreeableness_00742_act_003,low,"['trait_agreeableness_00742_act_001', 'trait_agreeableness_00742_act_002', 'trait_agreeableness_00742_act_003', 'trait_agreeableness_00742_act_004']","['Directly point out the flaw during the meeting and suggest an alternative strategy that mitigates these risks.', 'Consider suggesting a follow-up meeting where you can review the strategy more thoroughly together, to align on the best approach.', 'Challenge the strategy openly in the meeting to ensure everyone is aware of the potential losses, emphasizing the need for a robust discussion.', 'You could express your concerns by privately messaging your colleague, framing it as seeking to understand their perspective better.']","['low', 'high', 'low', 'high']","[-1.0224609375, -5.1328125, -0.5322265625, -5.0859375]","[-0.051123046875, -0.22316576086956522, -0.0212890625, -0.2421875]","[0.27039408683776855, 0.22765643894672394, 0.27858254313468933, 0.22336696088314056]",0.4510233863883201,0.4510233863883201,-0.048976613611679876
trait_agreeableness_00743,agreeableness,high,as_pas_only,none,trait_agreeableness_00743_act_002,low,"['trait_agreeableness_00743_act_001', 'trait_agreeableness_00743_act_002', 'trait_agreeableness_00743_act_003', 'trait_agreeableness_00743_act_004']","['Maybe you could offer to help train someone else to share the workload, easing the burden on you.', 'Just say no to additional shifts and prioritize your health over voluntary extras.', 'You might consider gently explaining to your supervisor your health concerns and see if you can reduce the extra shifts.', ""Take a step back and let others step up; you're not the only one who can volunteer for extra work.""]","['high', 'low', 'high', 'low']","[-7.2734375, -0.49072265625, -0.95947265625, -8.5078125]","[-0.363671875, -0.03505161830357143, -0.045689174107142856, -0.36990489130434784]","[0.21020819246768951, 0.2919897437095642, 0.28890013694763184, 0.2089020162820816]",0.49910828479156333,0.49910828479156333,-0.000891715208436672
trait_agreeableness_00744,agreeableness,high,as_pas_only,none,trait_agreeableness_00744_act_001,low,"['trait_agreeableness_00744_act_001', 'trait_agreeableness_00744_act_002', 'trait_agreeableness_00744_act_003', 'trait_agreeableness_00744_act_004']","['Escalate the issue to your manager or HR department to formally address the rumors and protect your professional reputation.', 'Address the situation directly by confronting your colleague and demand they stop spreading unfounded rumors immediately.', 'Offer to collaborate on a project together which could help improve your relationship and show your genuine intentions.', 'Invite your colleague for a coffee and gently discuss the impact their behavior is having on you, aiming to clear up any misunderstandings.']","['low', 'low', 'high', 'high']","[-0.2484130859375, -2.951171875, -2.109375, -3.4140625]","[-0.01129150390625, -0.16395399305555555, -0.11101973684210527, -0.13131009615384615]","[0.27394208312034607, 0.23515720665454865, 0.24794042110443115, 0.24296031892299652]",0.490900725397446,0.490900725397446,-0.009099274602553997
trait_agreeableness_00745,agreeableness,high,as_pas_only,none,trait_agreeableness_00745_act_003,low,"['trait_agreeableness_00745_act_001', 'trait_agreeableness_00745_act_002', 'trait_agreeableness_00745_act_003', 'trait_agreeableness_00745_act_004']","['You could give your friend the guitar as a gift to help ease their financial burden and share the joy of music.', 'Consider lending the guitar to your friend until they can afford one, creating a win-win situation where you keep ownership and they get to play.', 'Keep the guitar since giving it away could set a precedent for similar expectations in the future.', 'Suggest that your friend looks for affordable second-hand options online, emphasizing the importance of financial responsibility.']","['high', 'high', 'low', 'low']","[-4.4140625, -1.517578125, -0.267333984375, -6.03125]","[-0.19191576086956522, -0.05419921875, -0.014851888020833334, -0.3015625]","[0.23598773777484894, 0.2708314061164856, 0.2817003130912781, 0.21148058772087097]",0.5068191212347543,0.5068191212347543,0.006819121234754255
trait_agreeableness_00746,agreeableness,high,as_pas_only,none,trait_agreeableness_00746_act_002,high,"['trait_agreeableness_00746_act_001', 'trait_agreeableness_00746_act_002', 'trait_agreeableness_00746_act_003', 'trait_agreeableness_00746_act_004']","['Consider suggesting that Aythana delegate specific tasks to other team members or ask for an extension from the project lead.', ""Absolutely, offering your assistance could greatly alleviate Aythana's stress and help distribute the project tasks more manageably."", 'Recommend to Aythana to reevaluate her project plan and identify priorities; she might need to focus on key areas and drop less critical tasks.', 'Yes, stepping in to help Aythana not only supports her but also strengthens the teamwork within the project.']","['low', 'high', 'low', 'high']","[-6.08203125, -0.2529296875, -12.203125, -1.6103515625]","[-0.26443614130434784, -0.010996942934782608, -0.4207974137931034, -0.07319779829545454]","[0.22965027391910553, 0.2958926856517792, 0.1964084506034851, 0.2780486047267914]",0.573941281826179,0.573941281826179,0.07394128182617898
trait_agreeableness_00747,agreeableness,high,as_pas_only,none,trait_agreeableness_00747_act_001,high,"['trait_agreeableness_00747_act_001', 'trait_agreeableness_00747_act_002', 'trait_agreeableness_00747_act_003', 'trait_agreeableness_00747_act_004']","['Consider suggesting a brief team check-in where everyone updates the group on their progress, allowing Carielle to share in a non-confrontational setting.', ""Point out directly to Carielle during the meeting that you've noticed discrepancies in their work, asking for an immediate clarification."", 'Perhaps you could invite Carielle for a private chat to gently inquire about their progress and any challenges they might be facing.', ""Challenge Carielle in the meeting to present detailed evidence of their progress to ensure they're held accountable in front of the team.""]","['high', 'low', 'high', 'low']","[-0.284423828125, -2.7109375, -3.048828125, -5.3984375]","[-0.009480794270833334, -0.1084375, -0.121953125, -0.20763221153846154]","[0.2762698233127594, 0.2502402067184448, 0.24688081443309784, 0.22660911083221436]",0.5231506611325142,0.5231506611325142,0.023150661132514183
trait_agreeableness_00748,agreeableness,high,as_pas_only,none,trait_agreeableness_00748_act_002,low,"['trait_agreeableness_00748_act_001', 'trait_agreeableness_00748_act_002', 'trait_agreeableness_00748_act_003', 'trait_agreeableness_00748_act_004']","['Document specific instances where Melicia took undue credit and present these to your supervisor as evidence.', ""Report the behavior to your supervisor immediately to prevent further damage to the team's morale."", 'Consider organizing a team intervention where everyone can openly discuss their feelings about fairness and recognition.', 'You could speak with Melicia first to express your concerns and give them a chance to rectify the situation themselves.']","['low', 'low', 'high', 'high']","[-8.890625, -0.00015628337860107422, -12.640625, -14.578125]","[-0.4939236111111111, -9.193139917710249e-06, -0.7435661764705882, -0.6338315217391305]","[0.23325051367282867, 0.3822318911552429, 0.18172062933444977, 0.20279693603515625]",0.3845175768291228,0.3845175768291228,-0.1154824231708772
trait_agreeableness_00749,agreeableness,high,as_pas_only,none,trait_agreeableness_00749_act_004,low,"['trait_agreeableness_00749_act_001', 'trait_agreeableness_00749_act_002', 'trait_agreeableness_00749_act_003', 'trait_agreeableness_00749_act_004']","['You might consider addressing the discomfort with Tagert directly by kindly expressing how their behavior makes you feel and seeking a mutual understanding.', 'Perhaps you could involve a mediator from HR to help facilitate a constructive conversation with Tagert, which might improve your work environment.', 'Stand your ground and confront Tagert directly about their aggressive behavior without sugarcoating your concerns.', 'Keep avoiding Tagert if interacting with them disrupts your productivity and peace of mind, focusing instead on your own work responsibilities.']","['high', 'high', 'low', 'low']","[-11.6015625, -8.6484375, -3.8203125, -0.0228118896484375]","[-0.4640625, -0.3459375, -0.20106907894736842, -0.0009124755859375]","[0.19939087331295013, 0.22439146041870117, 0.259371280670166, 0.31684640049934387]",0.42378232741680255,0.42378232741680255,-0.07621767258319745
trait_agreeableness_00750,agreeableness,high,as_pas_only,none,trait_agreeableness_00750_act_003,low,"['trait_agreeableness_00750_act_001', 'trait_agreeableness_00750_act_002', 'trait_agreeableness_00750_act_003', 'trait_agreeableness_00750_act_004']","['Directly challenge the strategy in a team meeting by clearly outlining the potential pitfalls and presenting your alternative solutions.', 'You might consider gently suggesting a team meeting to review the project strategy and express your concerns in a supportive manner.', 'Write a concise, fact-based email to your project leader detailing why the current strategy might fail and suggest a meeting to discuss viable alternatives.', 'Perhaps you could offer to help research or present alternative strategies that could complement the current plan without dismissing it entirely.']","['low', 'high', 'low', 'high']","[-5.85546875, -2.076171875, -0.1529541015625, -5.09765625]","[-0.27883184523809523, -0.09437144886363637, -0.005664966724537037, -0.23171164772727273]","[0.21906107664108276, 0.26343613862991333, 0.28787243366241455, 0.22963033616542816]",0.4930664821426046,0.4930664821426046,-0.006933517857395377
trait_agreeableness_00701,agreeableness,low,as_pas_only,none,trait_agreeableness_00701_act_002,high,"['trait_agreeableness_00701_act_001', 'trait_agreeableness_00701_act_002', 'trait_agreeableness_00701_act_003', 'trait_agreeableness_00701_act_004']","['You could propose a meeting to discuss the strengths of each theme and consider blending elements of both to please a wider audience.', 'Maybe consult with other team members for their opinions to see if a consensus can be achieved that respects both perspectives.', 'Stick to presenting clear, data-backed arguments on why a cultural heritage theme could draw more interest and community engagement.', 'Insist on setting clear objectives for the event and demonstrate how your theme aligns better with those goals compared to a modern tech theme.']","['high', 'high', 'low', 'low']","[-4.1796875, -1.021484375, -5.2890625, -6.80078125]","[-0.17415364583333334, -0.046431107954545456, -0.24041193181818182, -0.25188078703703703]","[0.250166118144989, 0.2842481732368469, 0.23412774503231049, 0.2314579039812088]",0.5344143232354118,0.4655856767645882,-0.034414323235411826
trait_agreeableness_00702,agreeableness,low,as_pas_only,none,trait_agreeableness_00702_act_002,high,"['trait_agreeableness_00702_act_001', 'trait_agreeableness_00702_act_002', 'trait_agreeableness_00702_act_003', 'trait_agreeableness_00702_act_004']","['Clearly communicate to your supervisor the unrealistic nature of the additional workload and negotiate down the responsibilities.', 'Consider discussing a phased approach with your boss to gradually integrate the new project while maintaining balance with your current tasks.', 'Prioritize your tasks and cut down on the least essential ones; put focus only on what genuinely requires your expertise.', 'You could ask for support from your team or colleagues to help manage the workload more efficiently.']","['low', 'high', 'low', 'high']","[-0.86328125, -0.91015625, -1.9462890625, -14.25]","[-0.04796006944444445, -0.04137073863636364, -0.08462126358695653, -0.7916666666666666]","[0.29019469022750854, 0.29211318492889404, 0.27974846959114075, 0.13794367015361786]",0.4300568486741655,0.5699431513258345,0.06994315132583451
trait_agreeableness_00703,agreeableness,low,as_pas_only,none,trait_agreeableness_00703_act_002,low,"['trait_agreeableness_00703_act_001', 'trait_agreeableness_00703_act_002', 'trait_agreeableness_00703_act_003', 'trait_agreeableness_00703_act_004']","['Consider setting aside a portion of your bonus for your vacation and donate a portion to your friend to ease their burden.', 'Invest the bonus in a personal savings or retirement fund to ensure your future financial stability.', 'You could offer to help your friend cover some of their medical expenses with part of your bonus.', 'Use the bonus for the vacation you’ve been planning, as personal relaxation and fulfillment are important.']","['high', 'low', 'high', 'low']","[-3.638671875, -0.39990234375, -7.609375, -1.349609375]","[-0.158203125, -0.023523667279411766, -0.4004934210526316, -0.07103207236842106]","[0.2487511932849884, 0.28461363911628723, 0.19522696733474731, 0.2714082598686218]",0.4439781341565767,0.5560218658434233,0.05602186584342328
trait_agreeableness_00704,agreeableness,low,as_pas_only,none,trait_agreeableness_00704_act_001,low,"['trait_agreeableness_00704_act_001', 'trait_agreeableness_00704_act_002', 'trait_agreeableness_00704_act_003', 'trait_agreeableness_00704_act_004']","['Challenge the team to justify the strategy with data or precedents, given its similarity to past unsuccessful attempts.', 'Directly state the issues and shortcomings you foresee with the agreed strategy to ensure they are aware of the potential risks.', 'Maybe suggest setting up a small trial run of the strategy first, to demonstrate the outcomes before fully committing.', 'You could gently express your concerns and propose discussing alternative strategies that could prevent potential issues.']","['low', 'low', 'high', 'high']","[-0.3798828125, -2.11328125, -2.51953125, -7.98828125]","[-0.01808965773809524, -0.09188179347826086, -0.11997767857142858, -0.46989889705882354]","[0.2883114814758301, 0.267802357673645, 0.2603829503059387, 0.18350321054458618]",0.4438861608505249,0.5561138391494751,0.0561138391494751
trait_agreeableness_00705,agreeableness,low,as_pas_only,none,trait_agreeableness_00705_act_001,high,"['trait_agreeableness_00705_act_001', 'trait_agreeableness_00705_act_002', 'trait_agreeableness_00705_act_003', 'trait_agreeableness_00705_act_004']","['You could consider politely reaching out to the rental agency to express your concerns and ask for possible solutions or compensation.', 'Maybe try to calmly discuss the discrepancies with the agency, highlighting the missing amenities and differences in the property, and request an amicable resolution.', 'Demand an immediate response from the rental agency and insist on a partial refund or relocation to a property that matches the initial description.', 'Send a firm email to the agency detailing every issue, and make it clear you expect swift action or you will consider legal advice.']","['high', 'high', 'low', 'low']","[-0.00934600830078125, -4.82421875, -15.2734375, -12.7578125]","[-0.00042481855912642044, -0.17229352678571427, -0.6109375, -0.49068509615384615]","[0.33359697461128235, 0.28091856837272644, 0.18116730451583862, 0.2043171375989914]",0.6145155521410041,0.38548444785899594,-0.11451555214100406
trait_agreeableness_00706,agreeableness,low,as_pas_only,none,trait_agreeableness_00706_act_001,low,"['trait_agreeableness_00706_act_001', 'trait_agreeableness_00706_act_002', 'trait_agreeableness_00706_act_003', 'trait_agreeableness_00706_act_004']","['Directly confront Marybella in your next team meeting by highlighting specific instances where your ideas were dismissed and demand a justification.', 'Consider asking Marybella for a private meeting to express how valuable you feel contributions from all team members are, including yours.', 'Email the whole team including your manager outlining how the dismissal of ideas by any team member, including Marybella, negatively impacts project creativity and ask for more structured discussion protocols.', 'Maybe propose a team brainstorming session where everyone submits one idea anonymously to ensure each thought is considered without bias.']","['low', 'high', 'low', 'high']","[-0.33056640625, -1.599609375, -3.857421875, -7.95703125]","[-0.01322265625, -0.063984375, -0.11021205357142858, -0.36168323863636365]","[0.2805958390235901, 0.26670777797698975, 0.25465914607048035, 0.19803716242313385]",0.4647449750263225,0.5352550249736775,0.035255024973677496
trait_agreeableness_00707,agreeableness,low,as_pas_only,none,trait_agreeableness_00707_act_002,low,"['trait_agreeableness_00707_act_001', 'trait_agreeableness_00707_act_002', 'trait_agreeableness_00707_act_003', 'trait_agreeableness_00707_act_004']","['Perhaps eat a healthy meal before the party to lessen your cravings and politely sample very small amounts of your favorite foods.', 'Just say no to the unhealthy options and stick firmly to your diet plan; it’s about your health after all.', 'You could bring a dish to share that fits your diet so you have a healthy option available and still enjoy the party.', 'Ignore the offerings and focus on socializing, not eating; you’re there for your friend, not the food.']","['high', 'low', 'high', 'low']","[-3.69921875, -0.287109375, -4.58984375, -10.34375]","[-0.16083559782608695, -0.012483016304347826, -0.19124348958333334, -0.44972826086956524]","[0.2577941417694092, 0.29902103543281555, 0.2500731647014618, 0.19311168789863586]",0.5078672913352462,0.4921327086647538,-0.007867291335246218
trait_agreeableness_00708,agreeableness,low,as_pas_only,none,trait_agreeableness_00708_act_001,low,"['trait_agreeableness_00708_act_001', 'trait_agreeableness_00708_act_002', 'trait_agreeableness_00708_act_003', 'trait_agreeableness_00708_act_004']","['Simply note the achievement directly to Nazareth and mention that you noticed the milestone, encouraging them to own their success publicly.', ""Challenge Nazareth in a light-hearted manner about why they haven't boasted about their success yet, to push them out of their comfort zone."", 'Encourage mutual friends or coworkers to subtly acknowledge the achievement, fostering a supportive environment without overwhelming Nazareth.', 'Quietly congratulate Nazareth in a personal message to show your support and respect for their privacy.']","['low', 'low', 'high', 'high']","[-0.00739288330078125, -11.3125, -5.1484375, -8.0703125]","[-0.00030803680419921875, -0.40401785714285715, -0.24516369047619047, -0.42475328947368424]","[0.32208317518234253, 0.21509933471679688, 0.2521323561668396, 0.2106851041316986]",0.46281747409157376,0.5371825259084262,0.03718252590842619
trait_agreeableness_00709,agreeableness,low,as_pas_only,none,trait_agreeableness_00709_act_001,high,"['trait_agreeableness_00709_act_001', 'trait_agreeableness_00709_act_002', 'trait_agreeableness_00709_act_003', 'trait_agreeableness_00709_act_004']","['Consider politely telling Zacharyah that his advances are making you uncomfortable and you would like to keep your relationship professional.', 'Maybe talk to a trusted colleague or a supervisor for advice on how to approach Zacharyah about this sensitive issue.', 'Directly tell Zacharyah to stop the advances, asserting that they are inappropriate and unwelcome at the workplace.', 'If speaking to him directly doesn’t work, report the behavior to your HR department to handle it formally.']","['high', 'high', 'low', 'low']","[-0.027069091796875, -5.87109375, -3.775390625, -14.9921875]","[-0.0011769170346467392, -0.2552649456521739, -0.16414741847826086, -0.7139136904761905]","[0.32097160816192627, 0.24895314872264862, 0.272702693939209, 0.15737254917621613]",0.5699247568845749,0.4300752431154251,-0.06992475688457489
trait_agreeableness_00710,agreeableness,low,as_pas_only,none,trait_agreeableness_00710_act_002,high,"['trait_agreeableness_00710_act_001', 'trait_agreeableness_00710_act_002', 'trait_agreeableness_00710_act_003', 'trait_agreeableness_00710_act_004']","['Demand an explanation as to why you were excluded from the discussion, asserting your right to know what concerns your family.', 'Approach a family member gently and express that you would appreciate being included in the conversation as it would help you cope better with the group.', 'Confront the family decisively about the secrecy, making it clear that you expect transparency in future matters.', 'Politely express to your family that you feel left out and assure them that you are capable of handling the situation more calmly with their support.']","['low', 'high', 'low', 'high']","[-8.1328125, -0.072998046875, -2.666015625, -9.8359375]","[-0.35360054347826086, -0.0026070731026785715, -0.126953125, -0.35128348214285715]","[0.21380381286144257, 0.3037036061286926, 0.2681927978992462, 0.2142997682094574]",0.5180033820570019,0.4819966179429981,-0.018003382057001915
trait_agreeableness_00711,agreeableness,low,as_pas_only,none,trait_agreeableness_00711_act_002,low,"['trait_agreeableness_00711_act_001', 'trait_agreeableness_00711_act_002', 'trait_agreeableness_00711_act_003', 'trait_agreeableness_00711_act_004']","['Perhaps you might weigh the emotional costs against the professional gains and decide if the move aligns with your long-term personal happiness and career goals.', 'Take the job; advancing in your career is a priority, and the significant pay increase justifies the move.', 'You could consider accepting the job and finding ways to maintain strong relationships with your family and friends through regular visits and digital communication.', 'Move to the new city; it’s a valuable opportunity for professional growth, and personal relationships can adapt if they’re truly important.']","['high', 'low', 'high', 'low']","[-10.8671875, -0.021820068359375, -18.078125, -5.87890625]","[-0.3881138392857143, -0.0009918212890625, -0.723125, -0.22611177884615385]","[0.22915130853652954, 0.3374794125556946, 0.16391882300376892, 0.26945045590400696]",0.39307013154029846,0.6069298684597015,0.10692986845970154
trait_agreeableness_00712,agreeableness,low,as_pas_only,none,trait_agreeableness_00712_act_004,high,"['trait_agreeableness_00712_act_001', 'trait_agreeableness_00712_act_002', 'trait_agreeableness_00712_act_003', 'trait_agreeableness_00712_act_004']","['Consider leveraging your time on more personal meetings where you can have genuine interactions, rather than a large industry event.', 'Skip the dinner if it really goes against your preferences and focus on networking in ways that make you feel comfortable.', 'You might find it rewarding to go and connect with a few people, making the experience more manageable and meaningful for you.', 'Consider attending the dinner to nurture relationships that could be beneficial for future collaborations or opportunities.']","['low', 'low', 'high', 'high']","[-4.14453125, -1.787109375, -4.80859375, -1.267578125]","[-0.1883877840909091, -0.08123224431818182, -0.20035807291666666, -0.07456341911764706]","[0.23686783015727997, 0.2636593282222748, 0.23404935002326965, 0.2654235064983368]",0.499472849078881,0.500527150921119,0.0005271509211189906
