scenario_id,trait,target_direction,condition,prompt_style,loglik_selected_action,loglik_selected_direction,action_ids,action_texts,action_directions,action_logliks,action_normalized_logliks,action_softmax_probs,trait_score,trait_target_score,trait_target_attainment
trait_agreeableness_00726,agreeableness,low,baseline,none,trait_agreeableness_00726_act_002,high,"['trait_agreeableness_00726_act_001', 'trait_agreeableness_00726_act_002', 'trait_agreeableness_00726_act_003', 'trait_agreeableness_00726_act_004']","['Suggest that Stevielynn should speak to a financial advisor to better manage her expenses and debt.', 'Offer to help Stevielynn by covering some of her medical expenses or by lending her money if that feels right to you.', 'Advise Stevielynn to negotiate the bills or seek cheaper medical alternatives for future treatments.', 'Consider providing support by helping Stevielynn find financial aid programs or charities that assist with medical bills.']","['low', 'high', 'low', 'high']","[-7.44140625, -0.00238037109375, -6.53515625, -9.203125]","[-0.35435267857142855, -9.1552734375e-05, -0.34395559210526316, -0.4382440476190476]","[0.22961534559726715, 0.3272310793399811, 0.23201511800289154, 0.21113844215869904]",0.5383695295210112,0.46163047047898875,-0.03836952952101125
trait_agreeableness_00727,agreeableness,low,baseline,none,trait_agreeableness_00727_act_003,high,"['trait_agreeableness_00727_act_001', 'trait_agreeableness_00727_act_002', 'trait_agreeableness_00727_act_003', 'trait_agreeableness_00727_act_004']","['Consider starting with the positive aspects of the policy, then transition into your concerns, ensuring you maintain a respectful tone throughout.', 'Directly challenge the policy by presenting strong, logical arguments against it and demand a review from management.', 'You could express your concerns by highlighting how the policy impacts team morale, and gently suggest possible alternatives that could benefit everyone.', ""Question the policy's fairness and effectiveness in the meeting, and push for an immediate reconsideration by presenting the overall dissatisfaction of your colleagues.""]","['high', 'low', 'high', 'low']","[-2.513671875, -7.68359375, -1.638671875, -2.857421875]","[-0.104736328125, -0.3841796875, -0.06827799479166667, -0.10583043981481481]","[0.26369625329971313, 0.19940829277038574, 0.27348756790161133, 0.2634078860282898]",0.5371838212013245,0.46281617879867554,-0.03718382120132446
trait_agreeableness_00728,agreeableness,low,baseline,none,trait_agreeableness_00728_act_004,high,"['trait_agreeableness_00728_act_001', 'trait_agreeableness_00728_act_002', 'trait_agreeableness_00728_act_003', 'trait_agreeableness_00728_act_004']","[""Propose a formal vote on the project during the next team meeting to decisively address and move beyond Kashtin's opposition."", ""Firmly defend your project's merits in the next meeting, showcasing robust evidence and data to counter his objections."", 'Consider inviting Kashtin to co-present the project, integrating his viewpoints to strengthen the proposal.', 'Schedule a one-on-one meeting with Kashtin to understand his concerns and discuss potential compromises.']","['low', 'low', 'high', 'high']","[-2.083984375, -2.583984375, -2.515625, -0.327392578125]","[-0.0801532451923077, -0.11234714673913043, -0.13240131578947367, -0.01723118832236842]","[0.2511076331138611, 0.24315224587917328, 0.2383245825767517, 0.26741552352905273]",0.5057401136419194,0.4942598863580806,-0.005740113641919398
trait_agreeableness_00729,agreeableness,low,baseline,none,trait_agreeableness_00729_act_001,high,"['trait_agreeableness_00729_act_001', 'trait_agreeableness_00729_act_002', 'trait_agreeableness_00729_act_003', 'trait_agreeableness_00729_act_004']","['Offer to spend time with Janely, perhaps going for a walk or watching a movie together to help her feel less alone.', 'Consider sending Janely a care package filled with her favorite treats and a heartfelt note to show your support and affection.', 'Encourage Janely to join a support group where she can connect with people who understand her grief and can offer perspective.', 'Suggest that Janely seeks professional counseling to address her feelings of hopelessness and to develop coping strategies.']","['high', 'high', 'low', 'low']","[-2.205078125, -3.580078125, -6.3046875, -2.330078125]","[-0.088203125, -0.15565557065217392, -0.2626953125, -0.11095610119047619]","[0.2665131986141205, 0.24912911653518677, 0.22384002804756165, 0.2605176866054535]",0.5156422997819692,0.4843577002180308,-0.015642299781969182
trait_agreeableness_00730,agreeableness,low,baseline,none,trait_agreeableness_00730_act_001,low,"['trait_agreeableness_00730_act_001', 'trait_agreeableness_00730_act_002', 'trait_agreeableness_00730_act_003', 'trait_agreeableness_00730_act_004']","['Withhold Meital’s paycheck as a firm action to underline the seriousness of the performance issues and motivate improvement.', 'Consider setting up a meeting with Meital to openly discuss performance issues and explore supportive measures to help improve their work.', 'Implement a direct policy that ties Meital’s pay to specific performance metrics, ensuring accountability and immediate consequences for underperformance.', 'You might want to create an improvement plan that outlines clear goals and timelines for Meital, providing regular feedback and encouragement.']","['low', 'high', 'low', 'high']","[-0.0003120899200439453, -12.515625, -11.921875, -23.03125]","[-1.4185905456542969e-05, -0.5441576086956522, -0.4967447916666667, -0.9596354166666666]","[0.38881856203079224, 0.22564643621444702, 0.23660267889499664, 0.14893224835395813]",0.374578712476694,0.6254212875233061,0.12542128752330606
trait_agreeableness_00731,agreeableness,low,baseline,none,trait_agreeableness_00731_act_003,high,"['trait_agreeableness_00731_act_001', 'trait_agreeableness_00731_act_002', 'trait_agreeableness_00731_act_003', 'trait_agreeableness_00731_act_004']","['Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.', ""It's practical to prioritize your own health and professional duties over volunteering; you can always return to it when you're in a better position."", 'You might consider reducing your hours slightly and finding a schedule that allows more time for rest, maintaining your commitment but taking care of your health too.', 'Consider taking a complete break from volunteering to focus entirely on your personal and professional life until you feel less overwhelmed.']","['high', 'low', 'high', 'low']","[-2.318359375, -3.115234375, -0.36474609375, -1.884765625]","[-0.08279854910714286, -0.11125837053571429, -0.012577451508620689, -0.08567116477272728]","[0.24741341173648834, 0.24047131836414337, 0.2654115855693817, 0.24670369923114777]",0.5128249896641822,0.4871750103358178,-0.012824989664182218
trait_agreeableness_00732,agreeableness,low,baseline,none,trait_agreeableness_00732_act_002,low,"['trait_agreeableness_00732_act_001', 'trait_agreeableness_00732_act_002', 'trait_agreeableness_00732_act_003', 'trait_agreeableness_00732_act_004']","['Recommend that they check local moving services or rental trucks, as you need to prioritize your own commitments this weekend.', 'Politely explain that you have long-standing personal plans and suggest that they reschedule the move or ask another friend for help.', 'You could suggest hiring professional movers and then visiting your friend after your retreat to help them unpack and settle in.', 'Offer to help your friend with packing a day or two before your retreat, so you can still support them without cancelling your plans.']","['low', 'low', 'high', 'high']","[-1.1103515625, -0.57958984375, -3.892578125, -2.8828125]","[-0.050470525568181816, -0.02318359375, -0.17693536931818182, -0.11087740384615384]","[0.2597234547138214, 0.26690807938575745, 0.22886963188648224, 0.2444988340139389]",0.47336846590042114,0.5266315340995789,0.026631534099578857
trait_agreeableness_00733,agreeableness,low,baseline,none,trait_agreeableness_00733_act_003,low,"['trait_agreeableness_00733_act_001', 'trait_agreeableness_00733_act_002', 'trait_agreeableness_00733_act_003', 'trait_agreeableness_00733_act_004']","['You could politely excuse yourself from your current commitment, explaining the importance of timely attendance at your work meeting.', 'Consider contacting a colleague who is also attending the meeting and kindly ask if they can cover the beginning part until you arrive.', ""Just focus on finishing your current commitment properly, even if it means being late; you can't always please everyone."", ""Send a quick message to inform them you'll be late, then proceed with your current engagement without cutting it short.""]","['high', 'high', 'low', 'low']","[-1.5888671875, -2.373046875, -0.4326171875, -3.82421875]","[-0.07566034226190477, -0.098876953125, -0.018809442934782608, -0.16627038043478262]","[0.2532336115837097, 0.24742211401462555, 0.2680472731590271, 0.23129695653915405]",0.5006557479793913,0.4993442520206087,-0.0006557479793912746
trait_agreeableness_00734,agreeableness,low,baseline,none,trait_agreeableness_00734_act_002,high,"['trait_agreeableness_00734_act_001', 'trait_agreeableness_00734_act_002', 'trait_agreeableness_00734_act_003', 'trait_agreeableness_00734_act_004']","['Directly ask both colleagues to clarify their points and explain the reasoning behind their disagreements in the meeting, fostering a clear and open dialogue.', 'You might consider suggesting a team-building activity that focuses on communication skills, which can improve overall team harmony without direct confrontation.', 'You could inform your manager about the disruptive behavior, letting them handle the situation and possibly mediate the conflict.', 'Perhaps you could recommend a feedback session where everyone gets the chance to express their thoughts in a structured manner, making the atmosphere more open and less tense.']","['low', 'high', 'low', 'high']","[-1.046875, -0.83984375, -10.3671875, -3.267578125]","[-0.03877314814814815, -0.034993489583333336, -0.47123579545454547, -0.10891927083333333]","[0.27894362807273865, 0.2799999415874481, 0.18100906908512115, 0.2600473165512085]",0.5400472822806515,0.45995271771934854,-0.040047282280651464
trait_agreeableness_00735,agreeableness,low,baseline,none,trait_agreeableness_00735_act_002,low,"['trait_agreeableness_00735_act_001', 'trait_agreeableness_00735_act_002', 'trait_agreeableness_00735_act_003', 'trait_agreeableness_00735_act_004']","['Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.', 'Just be straightforward and tell your friend what you really think about the art project; they asked for honesty, after all.', 'You could mention specific aspects you like while gently suggesting improvements in areas you think could be better.', 'Recommend your friend to seek feedback from professional artists as well, which can provide them with a more objective critique.']","['high', 'low', 'high', 'low']","[-8.484375, -0.00029349327087402344, -17.328125, -17.421875]","[-0.3856534090909091, -1.2228886286417643e-05, -0.9120065789473685, -0.7919034090909091]","[0.2682795226573944, 0.39452028274536133, 0.15848757326602936, 0.1787126660346985]",0.42676707684544873,0.5732329231545512,0.07323292315455121
trait_agreeableness_00736,agreeableness,low,baseline,none,trait_agreeableness_00736_act_001,low,"['trait_agreeableness_00736_act_001', 'trait_agreeableness_00736_act_002', 'trait_agreeableness_00736_act_003', 'trait_agreeableness_00736_act_004']","['Suggest a compromise where Jahnia could redistribute some of the tasks among other team members to lessen your burden.', 'Decline the proposal, citing your current responsibilities and the importance of maintaining your personal life balance.', 'Perhaps you could agree to the new plan, but clarify your availability and limits to ensure your personal time is respected.', 'You might consider agreeing to the plan but also ask for help or support to manage the increased workload effectively.']","['low', 'low', 'high', 'high']","[-0.24609375, -7.953125, -2.056640625, -3.509765625]","[-0.011186079545454546, -0.4185855263157895, -0.08941915760869565, -0.16713169642857142]","[0.29021400213241577, 0.19310210645198822, 0.26837506890296936, 0.24830876290798187]",0.5166838626077094,0.4833161373922906,-0.016683862607709377
trait_agreeableness_00737,agreeableness,low,baseline,none,trait_agreeableness_00737_act_003,low,"['trait_agreeableness_00737_act_001', 'trait_agreeableness_00737_act_002', 'trait_agreeableness_00737_act_003', 'trait_agreeableness_00737_act_004']","['You could gently remind your colleagues about the value of discussing concerns directly with PersonZ to promote a more understanding and supportive work environment.', 'Consider sharing positive experiences or achievements of PersonZ to subtly shift the tone of the conversation to something more constructive and appreciative.', ""You might propose focusing the discussion on tasks and projects instead, pointing out that speculative talk is not productive or beneficial for the team's goals."", 'Suggest setting up a meeting where concerns can be addressed openly with PersonZ present, ensuring a fair dialogue and cutting out behind-the-back criticisms.']","['high', 'high', 'low', 'low']","[-8.6015625, -0.80419921875, -0.8076171875, -2.2890625]","[-0.3308293269230769, -0.03216796875, -0.028843470982142856, -0.07893318965517242]","[0.20051904022693634, 0.27031028270721436, 0.2712104320526123, 0.2579602003097534]",0.47082934398186255,0.5291706560181375,0.02917065601813751
trait_agreeableness_00738,agreeableness,low,baseline,none,trait_agreeableness_00738_act_001,low,"['trait_agreeableness_00738_act_001', 'trait_agreeableness_00738_act_002', 'trait_agreeableness_00738_act_003', 'trait_agreeableness_00738_act_004']","['Recommend they look into local community services like food banks and job training workshops to become more self-sufficient.', 'Offer to babysit the children a couple of times a week to give the parents time to job search or handle other responsibilities.', 'Suggest setting up a schedule where they can gradually take over the childcare and household chores as they stabilize financially.', 'Prepare some extra meals that can easily be reheated, to relieve them from cooking duties for a few days.']","['low', 'high', 'low', 'high']","[-0.3896484375, -2.57421875, -2.447265625, -2.35546875]","[-0.0185546875, -0.10296875, -0.11123934659090909, -0.10706676136363637]","[0.26696398854255676, 0.24535341560840607, 0.24333257973194122, 0.24435003101825714]",0.4897034393295133,0.5102965606704867,0.010296560670486676
trait_agreeableness_00739,agreeableness,low,baseline,none,trait_agreeableness_00739_act_003,high,"['trait_agreeableness_00739_act_001', 'trait_agreeableness_00739_act_002', 'trait_agreeableness_00739_act_003', 'trait_agreeableness_00739_act_004']","['Consider encouraging Destinnie to seek advice from an independent financial advisor to ensure she makes a well-informed decision.', 'Go ahead and emphasize the potential high returns of the deal to persuade Destinnie, focusing on how such investments can significantly pay off.', 'You could prioritize transparency and discuss both the potential benefits and risks openly with Destinnie, emphasizing that the final decision is hers to make.', ""You should highlight the unique chance this deal represents and pitch it as a strategically aggressive investment that shouldn't be missed.""]","['high', 'low', 'high', 'low']","[-1.4169921875, -6.66796875, -1.0341796875, -1.1611328125]","[-0.06440873579545454, -0.25646033653846156, -0.03830295138888889, -0.05048403532608696]","[0.2586829364299774, 0.21348178386688232, 0.2655249834060669, 0.2623102068901062]",0.5242079667038888,0.4757920332961112,-0.024207966703888806
trait_agreeableness_00740,agreeableness,low,baseline,none,trait_agreeableness_00740_act_001,low,"['trait_agreeableness_00740_act_001', 'trait_agreeableness_00740_act_002', 'trait_agreeableness_00740_act_003', 'trait_agreeableness_00740_act_004']","[""Confront Hikari then and there by firmly stating the discomfort they're causing, to immediately address the issue."", ""Directly tell Hikari that their behavior is inappropriate and advise them to stop immediately if you feel it's disruptive enough."", 'Maybe suggest a quick, quiet walk with Hikari outside the venue to discuss the issue discreetly and help them regain composure.', 'Consider pulling Hikari aside gently to express your concerns in private, aiming to avoid public embarrassment.']","['low', 'low', 'high', 'high']","[-0.07049560546875, -3.25390625, -3.955078125, -5.421875]","[-0.003065026324728261, -0.13015625, -0.146484375, -0.27109375]","[0.2847437262535095, 0.2507604956626892, 0.24669930338859558, 0.2177964299917221]",0.464495754144896,0.535504245855104,0.03550424585510403
trait_agreeableness_00741,agreeableness,low,baseline,none,trait_agreeableness_00741_act_003,low,"['trait_agreeableness_00741_act_001', 'trait_agreeableness_00741_act_002', 'trait_agreeableness_00741_act_003', 'trait_agreeableness_00741_act_004']","['You might consider arranging a private, friendly chat with Janya to understand any challenges she’s facing and discuss how you can help her meet her deadlines.', 'Perhaps you could offer to help Janya organize her tasks or suggest setting up a team meeting to realign everyone’s responsibilities and deadlines.', ""Directly inform Janya that her missed deadlines are impacting the team's performance and she needs to adhere to the project timeline more strictly."", 'Send an email to Janya outlining the deadlines and mentioning that further delays could lead to discussions with higher management.']","['high', 'high', 'low', 'low']","[-1.1689453125, -4.2109375, -0.4404296875, -8.90625]","[-0.03896484375, -0.15596064814814814, -0.016312210648148147, -0.40482954545454547]","[0.2773081660270691, 0.2466902732849121, 0.2836616039276123, 0.19234000146389008]",0.5239984158874266,0.47600158411257343,-0.023998415887426572
trait_agreeableness_00742,agreeableness,low,baseline,none,trait_agreeableness_00742_act_001,low,"['trait_agreeableness_00742_act_001', 'trait_agreeableness_00742_act_002', 'trait_agreeableness_00742_act_003', 'trait_agreeableness_00742_act_004']","['Directly point out the flaw during the meeting and suggest an alternative strategy that mitigates these risks.', 'Consider suggesting a follow-up meeting where you can review the strategy more thoroughly together, to align on the best approach.', 'Challenge the strategy openly in the meeting to ensure everyone is aware of the potential losses, emphasizing the need for a robust discussion.', 'You could express your concerns by privately messaging your colleague, framing it as seeking to understand their perspective better.']","['low', 'high', 'low', 'high']","[-0.222412109375, -8.9375, -1.67578125, -9.3125]","[-0.01112060546875, -0.38858695652173914, -0.06703125, -0.44345238095238093]","[0.30485817790031433, 0.20900963246822357, 0.288281112909317, 0.19785113632678986]",0.4068607445442233,0.5931392554557767,0.09313925545577673
trait_agreeableness_00743,agreeableness,low,baseline,none,trait_agreeableness_00743_act_002,low,"['trait_agreeableness_00743_act_001', 'trait_agreeableness_00743_act_002', 'trait_agreeableness_00743_act_003', 'trait_agreeableness_00743_act_004']","['Maybe you could offer to help train someone else to share the workload, easing the burden on you.', 'Just say no to additional shifts and prioritize your health over voluntary extras.', 'You might consider gently explaining to your supervisor your health concerns and see if you can reduce the extra shifts.', ""Take a step back and let others step up; you're not the only one who can volunteer for extra work.""]","['high', 'low', 'high', 'low']","[-7.6328125, -0.1500244140625, -1.9931640625, -7.7265625]","[-0.381640625, -0.010716029575892858, -0.0949125744047619, -0.3359375]","[0.20712943375110626, 0.30014583468437195, 0.2759092152118683, 0.2168155461549759]",0.48303863456730145,0.5169613654326985,0.01696136543269855
trait_agreeableness_00744,agreeableness,low,baseline,none,trait_agreeableness_00744_act_001,low,"['trait_agreeableness_00744_act_001', 'trait_agreeableness_00744_act_002', 'trait_agreeableness_00744_act_003', 'trait_agreeableness_00744_act_004']","['Escalate the issue to your manager or HR department to formally address the rumors and protect your professional reputation.', 'Address the situation directly by confronting your colleague and demand they stop spreading unfounded rumors immediately.', 'Offer to collaborate on a project together which could help improve your relationship and show your genuine intentions.', 'Invite your colleague for a coffee and gently discuss the impact their behavior is having on you, aiming to clear up any misunderstandings.']","['low', 'low', 'high', 'high']","[-0.0251312255859375, -4.6796875, -4.3203125, -6.68359375]","[-0.0011423284357244318, -0.2599826388888889, -0.22738486842105263, -0.2570612980769231]","[0.2990720868110657, 0.23086759448051453, 0.23851735889911652, 0.23154300451278687]",0.4700603423985686,0.5299396576014315,0.02993965760143147
trait_agreeableness_00745,agreeableness,low,baseline,none,trait_agreeableness_00745_act_002,high,"['trait_agreeableness_00745_act_001', 'trait_agreeableness_00745_act_002', 'trait_agreeableness_00745_act_003', 'trait_agreeableness_00745_act_004']","['You could give your friend the guitar as a gift to help ease their financial burden and share the joy of music.', 'Consider lending the guitar to your friend until they can afford one, creating a win-win situation where you keep ownership and they get to play.', 'Keep the guitar since giving it away could set a precedent for similar expectations in the future.', 'Suggest that your friend looks for affordable second-hand options online, emphasizing the importance of financial responsibility.']","['high', 'high', 'low', 'low']","[-3.107421875, -0.257080078125, -2.154296875, -4.640625]","[-0.1351052989130435, -0.009181431361607142, -0.11968315972222222, -0.23203125]","[0.24646563827991486, 0.2795403003692627, 0.25029614567756653, 0.2236979454755783]",0.5260059229729794,0.47399407702702057,-0.026005922972979434
trait_agreeableness_00746,agreeableness,low,baseline,none,trait_agreeableness_00746_act_002,high,"['trait_agreeableness_00746_act_001', 'trait_agreeableness_00746_act_002', 'trait_agreeableness_00746_act_003', 'trait_agreeableness_00746_act_004']","['Consider suggesting that Aythana delegate specific tasks to other team members or ask for an extension from the project lead.', ""Absolutely, offering your assistance could greatly alleviate Aythana's stress and help distribute the project tasks more manageably."", 'Recommend to Aythana to reevaluate her project plan and identify priorities; she might need to focus on key areas and drop less critical tasks.', 'Yes, stepping in to help Aythana not only supports her but also strengthens the teamwork within the project.']","['low', 'high', 'low', 'high']","[-6.71875, -0.045745849609375, -12.109375, -3.44140625]","[-0.2921195652173913, -0.0019889499830163045, -0.4175646551724138, -0.15642755681818182]","[0.22914570569992065, 0.3062766194343567, 0.20213037729263306, 0.2624472379684448]",0.568723891301387,0.431276108698613,-0.06872389130138701
trait_agreeableness_00747,agreeableness,low,baseline,none,trait_agreeableness_00747_act_001,high,"['trait_agreeableness_00747_act_001', 'trait_agreeableness_00747_act_002', 'trait_agreeableness_00747_act_003', 'trait_agreeableness_00747_act_004']","['Consider suggesting a brief team check-in where everyone updates the group on their progress, allowing Carielle to share in a non-confrontational setting.', ""Point out directly to Carielle during the meeting that you've noticed discrepancies in their work, asking for an immediate clarification."", 'Perhaps you could invite Carielle for a private chat to gently inquire about their progress and any challenges they might be facing.', ""Challenge Carielle in the meeting to present detailed evidence of their progress to ensure they're held accountable in front of the team.""]","['high', 'low', 'high', 'low']","[-0.047637939453125, -6.24609375, -5.77734375, -6.29296875]","[-0.0015879313151041666, -0.24984375, -0.23109375, -0.2420372596153846]","[0.29749855399131775, 0.2320965677499771, 0.2364894449710846, 0.2339155226945877]",0.5339879512201591,0.4660120487798409,-0.033987951220159074
trait_agreeableness_00748,agreeableness,low,baseline,none,trait_agreeableness_00748_act_002,low,"['trait_agreeableness_00748_act_001', 'trait_agreeableness_00748_act_002', 'trait_agreeableness_00748_act_003', 'trait_agreeableness_00748_act_004']","['Document specific instances where Melicia took undue credit and present these to your supervisor as evidence.', ""Report the behavior to your supervisor immediately to prevent further damage to the team's morale."", 'Consider organizing a team intervention where everyone can openly discuss their feelings about fairness and recognition.', 'You could speak with Melicia first to express your concerns and give them a chance to rectify the situation themselves.']","['low', 'low', 'high', 'high']","[-6.46875, -0.0015668869018554688, -13.90625, -19.765625]","[-0.359375, -9.216981775620404e-05, -0.8180147058823529, -0.859375]","[0.2724071443080902, 0.39016926288604736, 0.1722002625465393, 0.16522328555583954]",0.33742356318638755,0.6625764368136124,0.16257643681361245
trait_agreeableness_00749,agreeableness,low,baseline,none,trait_agreeableness_00749_act_004,low,"['trait_agreeableness_00749_act_001', 'trait_agreeableness_00749_act_002', 'trait_agreeableness_00749_act_003', 'trait_agreeableness_00749_act_004']","['You might consider addressing the discomfort with Tagert directly by kindly expressing how their behavior makes you feel and seeking a mutual understanding.', 'Perhaps you could involve a mediator from HR to help facilitate a constructive conversation with Tagert, which might improve your work environment.', 'Stand your ground and confront Tagert directly about their aggressive behavior without sugarcoating your concerns.', 'Keep avoiding Tagert if interacting with them disrupts your productivity and peace of mind, focusing instead on your own work responsibilities.']","['high', 'high', 'low', 'low']","[-13.3359375, -9.265625, -2.798828125, -0.06524658203125]","[-0.5334375, -0.370625, -0.14730674342105263, -0.00260986328125]","[0.18697068095207214, 0.22003009915351868, 0.2750856578350067, 0.3179135322570801]",0.40700079223515967,0.5929992077648403,0.09299920776484027
trait_agreeableness_00750,agreeableness,low,baseline,none,trait_agreeableness_00750_act_003,low,"['trait_agreeableness_00750_act_001', 'trait_agreeableness_00750_act_002', 'trait_agreeableness_00750_act_003', 'trait_agreeableness_00750_act_004']","['Directly challenge the strategy in a team meeting by clearly outlining the potential pitfalls and presenting your alternative solutions.', 'You might consider gently suggesting a team meeting to review the project strategy and express your concerns in a supportive manner.', 'Write a concise, fact-based email to your project leader detailing why the current strategy might fail and suggest a meeting to discuss viable alternatives.', 'Perhaps you could offer to help research or present alternative strategies that could complement the current plan without dismissing it entirely.']","['low', 'high', 'low', 'high']","[-2.935546875, -2.404296875, -0.18505859375, -5.671875]","[-0.13978794642857142, -0.10928622159090909, -0.00685402199074074, -0.2578125]","[0.24619504809379578, 0.2538200914859772, 0.2811976969242096, 0.21878719329833984]",0.4726072706995228,0.5273927293004772,0.027392729300477203
trait_agreeableness_00701,agreeableness,high,one_line_prompt,one_line,trait_agreeableness_00701_act_002,high,"['trait_agreeableness_00701_act_001', 'trait_agreeableness_00701_act_002', 'trait_agreeableness_00701_act_003', 'trait_agreeableness_00701_act_004']","['You could propose a meeting to discuss the strengths of each theme and consider blending elements of both to please a wider audience.', 'Maybe consult with other team members for their opinions to see if a consensus can be achieved that respects both perspectives.', 'Stick to presenting clear, data-backed arguments on why a cultural heritage theme could draw more interest and community engagement.', 'Insist on setting clear objectives for the event and demonstrate how your theme aligns better with those goals compared to a modern tech theme.']","['high', 'high', 'low', 'low']","[-2.830078125, -0.09478759765625, -12.296875, -16.1875]","[-0.117919921875, -0.004308527166193182, -0.5589488636363636, -0.5995370370370371]","[0.29572898149490356, 0.33131012320518494, 0.19026437401771545, 0.18269650638103485]",0.6270391140436994,0.6270391140436994,0.12703911404369939
trait_agreeableness_00702,agreeableness,high,one_line_prompt,one_line,trait_agreeableness_00702_act_002,high,"['trait_agreeableness_00702_act_001', 'trait_agreeableness_00702_act_002', 'trait_agreeableness_00702_act_003', 'trait_agreeableness_00702_act_004']","['Clearly communicate to your supervisor the unrealistic nature of the additional workload and negotiate down the responsibilities.', 'Consider discussing a phased approach with your boss to gradually integrate the new project while maintaining balance with your current tasks.', 'Prioritize your tasks and cut down on the least essential ones; put focus only on what genuinely requires your expertise.', 'You could ask for support from your team or colleagues to help manage the workload more efficiently.']","['low', 'high', 'low', 'high']","[-3.607421875, -0.045562744140625, -4.50390625, -10.265625]","[-0.2004123263888889, -0.0020710338245738635, -0.19582201086956522, -0.5703125]","[0.2554420530796051, 0.3114805221557617, 0.2566172778606415, 0.17646019160747528]",0.4879406919505883,0.4879406919505883,-0.012059308049411688
trait_agreeableness_00703,agreeableness,high,one_line_prompt,one_line,trait_agreeableness_00703_act_004,low,"['trait_agreeableness_00703_act_001', 'trait_agreeableness_00703_act_002', 'trait_agreeableness_00703_act_003', 'trait_agreeableness_00703_act_004']","['Consider setting aside a portion of your bonus for your vacation and donate a portion to your friend to ease their burden.', 'Invest the bonus in a personal savings or retirement fund to ensure your future financial stability.', 'You could offer to help your friend cover some of their medical expenses with part of your bonus.', 'Use the bonus for the vacation you’ve been planning, as personal relaxation and fulfillment are important.']","['high', 'low', 'high', 'low']","[-6.59375, -6.09375, -3.986328125, -0.043426513671875]","[-0.2866847826086957, -0.3584558823529412, -0.20980674342105263, -0.002285605982730263]","[0.23043504357337952, 0.21447600424289703, 0.24884919822216034, 0.3062397241592407]",0.4792842560793238,0.4792842560793238,-0.02071574392067621
trait_agreeableness_00704,agreeableness,high,one_line_prompt,one_line,trait_agreeableness_00704_act_003,high,"['trait_agreeableness_00704_act_001', 'trait_agreeableness_00704_act_002', 'trait_agreeableness_00704_act_003', 'trait_agreeableness_00704_act_004']","['Challenge the team to justify the strategy with data or precedents, given its similarity to past unsuccessful attempts.', 'Directly state the issues and shortcomings you foresee with the agreed strategy to ensure they are aware of the potential risks.', 'Maybe suggest setting up a small trial run of the strategy first, to demonstrate the outcomes before fully committing.', 'You could gently express your concerns and propose discussing alternative strategies that could prevent potential issues.']","['low', 'low', 'high', 'high']","[-9.859375, -10.71875, -1.2216796875, -2.25390625]","[-0.4694940476190476, -0.46603260869565216, -0.05817522321428571, -0.13258272058823528]","[0.20354625582695007, 0.20425203442573547, 0.30711185932159424, 0.285089910030365]",0.5922017340539852,0.5922017340539852,0.09220173405398524
trait_agreeableness_00705,agreeableness,high,one_line_prompt,one_line,trait_agreeableness_00705_act_002,high,"['trait_agreeableness_00705_act_001', 'trait_agreeableness_00705_act_002', 'trait_agreeableness_00705_act_003', 'trait_agreeableness_00705_act_004']","['You could consider politely reaching out to the rental agency to express your concerns and ask for possible solutions or compensation.', 'Maybe try to calmly discuss the discrepancies with the agency, highlighting the missing amenities and differences in the property, and request an amicable resolution.', 'Demand an immediate response from the rental agency and insist on a partial refund or relocation to a property that matches the initial description.', 'Send a firm email to the agency detailing every issue, and make it clear you expect swift action or you will consider legal advice.']","['high', 'high', 'low', 'low']","[-3.865234375, -0.0281219482421875, -24.640625, -17.234375]","[-0.1756924715909091, -0.0010043552943638393, -0.985625, -0.6628605769230769]","[0.3076803386211395, 0.36640873551368713, 0.13688330352306366, 0.18902763724327087]",0.6740890640901168,0.6740890640901168,0.17408906409011682
trait_agreeableness_00706,agreeableness,high,one_line_prompt,one_line,trait_agreeableness_00706_act_002,high,"['trait_agreeableness_00706_act_001', 'trait_agreeableness_00706_act_002', 'trait_agreeableness_00706_act_003', 'trait_agreeableness_00706_act_004']","['Directly confront Marybella in your next team meeting by highlighting specific instances where your ideas were dismissed and demand a justification.', 'Consider asking Marybella for a private meeting to express how valuable you feel contributions from all team members are, including yours.', 'Email the whole team including your manager outlining how the dismissal of ideas by any team member, including Marybella, negatively impacts project creativity and ask for more structured discussion protocols.', 'Maybe propose a team brainstorming session where everyone submits one idea anonymously to ensure each thought is considered without bias.']","['low', 'high', 'low', 'high']","[-14.421875, -0.0088043212890625, -13.3046875, -11.59375]","[-0.576875, -0.0003521728515625, -0.3801339285714286, -0.5269886363636364]","[0.1980818212032318, 0.35255369544029236, 0.24115049839019775, 0.20821401476860046]",0.5607676934967132,0.5607676934967132,0.06076769349671318
